PMID,Title,Journal,Year
39706761,Population Pharmacokinetics of Ledipasvir/Sofosbuvir in Pediatric Patients: Impact of Acute Lymphoblastic Leukemia.,Clinical therapeutics,2025
38685563,Association between direct acting agents used for chronic hepatitis C virus infection and the occurrence of acute leukaemia - A disproportionality analysis.,Clinics and research in hepatology and gastroenterology,2024
38013525,Usefulness Of Sofosbuvir And Daclatasvir Combination In The Treatment Of HCV Infection In Childhood Cancer Patients: Experience From A Tertiary Care Hospital.,JPMA. The Journal of the Pakistan Medical Association,2023
37925363,Ledipasvir/Sofosbuvir in Hepatitis C Virus-Infected Children With Hematological Malignancies: A Pharmacokinetic Study.,Clinical therapeutics,2024
35418736,Treatment of Hepatitis C in a Case of Pediatric B-Cell Acute Leukemia.,Journal of global infectious diseases,2022
35149641,Ledipasvir-sofosbuvir in Adolescents With Chronic Hepatitis C and Hematological Malignancies Undergoing Chemotherapy.,Journal of pediatric gastroenterology and nutrition,2022
34757138,"Efficacy, safety and feasibility of treatment of chronic HCV infection with directly acting agents in hematopoietic stem cell transplant recipients - Study of infectious diseases working party of EBMT.",The Journal of infection,2022
34661600,Patient and Payer Incentives to Use Patented Brand-Name Drugs vs Authorized Generic Drugs in Medicare Part D.,JAMA internal medicine,2021
34322293,SARS-CoV-2 infection in a pediatric acute leukemia patient on chemotherapy and concurrent sofosbuvir/velpatasvir for HCV.,American journal of blood research,2021
33589371,Second direct-acting antiviral therapy for hepatitis C virus infection after umbilical cord blood transplantation: A case report.,Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy,2021
33037697,Safety and efficacy of Sofosbuvir and Velpatasvir in children with active hepatitis C virus infection undergoing haploidentical transplantation.,Transplant infectious disease : an official journal of the Transplantation Society,2021
32961688,Direct Antiviral Treatments for Hepatitis C Virus Have Off-Target Effects of Oncologic Relevance in Hepatocellular Carcinoma.,Cancers,2020
32033929,Hepatitis C Virus-associated Lymphoplasmacytic Lymphoma With Waldenstrom Macroglobulinemia: Response to Direct-acting Antiviral Therapy.,"Clinical lymphoma, myeloma & leukemia",2020
31531319,"Effects of dual sofosbuvir/daclatasvir therapy on, chronic hepatitis C infected, survivors of childhood malignancy.",World journal of clinical cases,2019
27730654,Concomitant use of direct-acting antivirals and chemotherapy in hepatitis C virus-infected patients with cancer.,Alimentary pharmacology & therapeutics,2016
27605512,Interferon-free antiviral treatment in B-cell lymphoproliferative disorders associated with hepatitis C virus infection.,Blood,2016
27345376,Successful Treatment of Pyoderma Gangrenosum with Cryoglobulinemia and Hepatitis C.,The American journal of case reports,2016
25323689,New nucleotide polymerase inhibitors to rapidly permit hematopoietic stem cell donation from a positive HCV-RNA donor.,Blood,2014
24672212,Pharmaceutical approval update.,P & T : a peer-reviewed journal for formulary management,2014
