pmid,title,journal,year,drug,disease
35024059,Inappropriate sinus tachycardia-induced cardiomyopathy with severe functional mitral regurgitation and successful treatment with ivabradine.,Journal of cardiology cases,2022,Losartan,Asthma
34434315,Fentanyl-Induced Chest Wall Rigidity as a Cause of Acute Respiratory Failure in the Intensive Care Unit.,Journal of medical cases,2019,Losartan,Asthma
31062639,Role of angiotensin II type 1 (AT1) and type 2 (AT2) receptors in airway reactivity and inflammation in an allergic mouse model of asthma.,Immunopharmacology and immunotoxicology,2019,Losartan,Asthma
25282368,Recurrent angioedema after naproxen use in a patient stabilized with losartan.,"Annals of allergy, asthma & immunology : official publication of the American College of Allergy, Asthma, & Immunology",2014,Losartan,Asthma
20495822,Angiotensin II induces hyperresponsiveness of bronchial smooth muscle via an activation of p42/44 ERK in rats.,Pflugers Archiv : European journal of physiology,2010,Losartan,Asthma
19507482,[Involvement of angiotensin on adenosine-induced bronchial hyperreactivity].,"Pneumologia (Bucharest, Romania)",2009,Losartan,Asthma
17546309,The availability and affordability of selected essential medicines for chronic diseases in six low- and middle-income countries.,Bulletin of the World Health Organization,2007,Losartan,Asthma
16079071,Pollutant particles produce vasoconstriction and enhance MAPK signaling via angiotensin type I receptor.,Environmental health perspectives,2005,Losartan,Asthma
12940593,Betaxolol-induced deterioration of asthma and a pharmacodynamic analysis based on beta-receptor occupancy.,International journal of clinical pharmacology and therapeutics,2003,Losartan,Asthma
12222991,Comparison of losartan with ACE inhibitors and dihydropyridine calcium channel antagonists: a pilot study of prescription-event monitoring in Japan.,Drug safety,2002,Losartan,Asthma
10903217,"Effect of losartan, a type 1 angiotensin II receptor antagonist, on bronchial hyperresponsiveness to methacholine in patients with bronchial asthma.",American journal of respiratory and critical care medicine,2000,Losartan,Asthma
9768596,Effect of angiotensin II receptor blockade on bronchial responsiveness in asthmatic subjects.,The Journal of allergy and clinical immunology,1998,Losartan,Asthma
7549229,Angiotensin II enhances responses to endothelin-1 in bovine bronchial smooth muscle.,Pulmonary pharmacology,1994,Losartan,Asthma
