PMID,Title,Journal,Year
40701793,Mitochondrial dysfunction drives basal cell hyperplasia in eosinophilic oesophagitis.,Gut,2025
40502882,Exploring the Role of Laryngopharyngeal Reflux in Eustachian Tube Dysfunction: Therapeutic Potential of Proton Pump Inhibitors in a Resource-Constrained Setting.,Cureus,2025
38528386,Potassium-Competitive Acid Blocker Versus Proton Pump Inhibitor: A Pilot Study on Comparable Efficacy in the Treatment of Gastroesophageal Reflux-Related Cough.,"Allergy, asthma & immunology research",2024
38432205,"Associations between Proton-Pump Inhibitor Usage, Allergy, and Asthma: An Analysis of NHANES 2005-2006.",International archives of allergy and immunology,2024
38174811,Gastroesophageal Reflux and Chronic Rhinosinusitis: A Mendelian Randomization Study.,The Laryngoscope,2024
37879707,Unexpected cause of Kounis syndrome: hypersensitivity reaction to omeprazole.,BMJ case reports,2023
37641222,Proton-pump inhibitors are associated with an increased risk of asthma: A nationwide nested case-control study.,Allergy and asthma proceedings,2023
33866946,Does omeprazole improve asthma-control in poorly-controlled asthmatic children with gastro-esophageal reflux.,The Journal of asthma : official journal of the Association for the Care of Asthma,2022
33555324,Association Between Proton Pump Inhibitor Use and Risk of Asthma in Children.,JAMA pediatrics,2021
33259588,"Quantitative Determination of AZD3264, a Selective Ikb-Kinase IKK2 Inhibitor, in Dog Plasma by Solvent-Induced Phase Transition Extraction Coupled with HPLC-MS/MS and its Application to Pharmacokinetic Study in Dogs.",Journal of AOAC International,2021
32921095,Drug-induced chronic cough and the possible mechanism of action.,Annals of palliative medicine,2020
32394655,[Clinical observation on gastroesophageal reflux asthma treated with tongdu jiangni needling technique].,Zhongguo zhen jiu = Chinese acupuncture & moxibustion,2020
31174662,Chronic Cough in a 70-Year-Old Woman.,Chest,2019
31171239,Minimally symptomatic patients with eosinophilic esophagitis should still be actively treated-CON.,"Annals of allergy, asthma & immunology : official publication of the American College of Allergy, Asthma, & Immunology",2019
31127801,A Chest X-Ray causing confusion.,Acute medicine,2019
30697274,In vivo effect of Piper sarmentosum methanolic extract on stress-induced gastric ulcers in rats.,Archives of medical science : AMS,2019
29414895,A Case of Spontaneous Pneumomediastinum with Subcutaneous Emphysema in Children.,"Children (Basel, Switzerland)",2018
28954042,ANTISECRETORY TREATMENT FOR PEDIATRIC GASTROESOPHAGEAL REFLUX DISEASE - A SYSTEMATIC REVIEW.,Arquivos de gastroenterologia,2017
28851715,Oesophageal mastocytosis: eosinophilic oesophagitis without eosinophils?,BMJ case reports,2017
27040293,Review of Top 10 Prescribed Drugs and Their Interaction with Dental Treatment.,Dental clinics of North America,2016
