pmid,title,journal,year,drug,disease
40503546,Gallbladder Volvulus Mimicking an Intra-abdominal Malignancy in an Elderly Patient on Warfarin: A Case Report.,Cureus,2025,Warfarin,Colon Cancer
38991703,Patient and caregiver perspectives on causes and prevention of ambulatory adverse events: multilingual qualitative study.,BMJ quality & safety,2025,Warfarin,Colon Cancer
38058525,Conservatively Treated Mesenteric Vein Thrombosis in a 48-Year-Old Obese Female: A Case Report.,Cureus,2023,Warfarin,Colon Cancer
37274799,Assessment of delayed bleeding after endoscopic submucosal dissection of early-stage gastrointestinal tumors in patients receiving direct oral anticoagulants.,World journal of gastroenterology,2023,Warfarin,Colon Cancer
35634183,The incidence of cardiovascular thrombotic complications after laparoscopic resection in colorectal cancer in Japanese hospitals: A large-scale clinical study.,Annals of gastroenterological surgery,2022,Warfarin,Colon Cancer
35343515,[Early detection of cancer after bleeding during oral anticoagulant therapy in patients with atrial fibrillation: a new perspective].,Giornale italiano di cardiologia (2006),2022,Warfarin,Colon Cancer
34296519,Incidence and risk factors of colorectal delayed post-polypectomy bleeding in patients taking antithrombotics.,Journal of digestive diseases,2021,Warfarin,Colon Cancer
33361037,Risk of colonoscopic post-polypectomy bleeding in patients after the discontinuation of antithrombotic therapy.,The Turkish journal of gastroenterology : the official journal of Turkish Society of Gastroenterology,2020,Warfarin,Colon Cancer
31879408,[Successful Management of Deep Vein Thromboembolism and Pulmonary Embolism by Edoxaban for Long-Term 5-FU-Based Chemotherapy for Colon Cancer-A Case Report].,Gan to kagaku ryoho. Cancer & chemotherapy,2019,Warfarin,Colon Cancer
31439568,Preoperative radiation as part of a multidisciplinary strategy for a medically inoperable patient with a bleeding colon cancer.,BMJ case reports,2019,Warfarin,Colon Cancer
30052136,"Anticancer activity, calf thymus DNA and human serum albumin binding properties of Farnesiferol C from Ferula pseudalliacea.",Journal of biomolecular structure & dynamics,2019,Warfarin,Colon Cancer
30043689,In vitro cytotoxicity and DNA/HSA interaction study of triamterene using molecular modelling and multi-spectroscopic methods.,Journal of biomolecular structure & dynamics,2019,Warfarin,Colon Cancer
29394606,[Two Cases of Laparoscopic Simultaneous Resection for Synchronous Liver Metastasis of Colon Cancer].,Gan to kagaku ryoho. Cancer & chemotherapy,2017,Warfarin,Colon Cancer
29208464,Risk factors for postpolypectomy bleeding in patients receiving anticoagulation or antiplatelet medications.,Gastrointestinal endoscopy,2018,Warfarin,Colon Cancer
29114736,Association of Warfarin Use With Lower Overall Cancer Incidence Among Patients Older Than 50 Years.,JAMA internal medicine,2017,Warfarin,Colon Cancer
29018538,"Replacement of warfarin with a novel oral anticoagulant in endoscopic mucosal resection: a multicentre, open-label, randomised controlled trial.",BMJ open gastroenterology,2017,Warfarin,Colon Cancer
28978563,"Potential Medication-Related Problems in Older Breast, Colon, and Lung Cancer Patients in the United States.","Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",2018,Warfarin,Colon Cancer
