pmid,title,journal,year,drug,disease
40926629,Association of Lipoprotein(a) with Coronary Artery Calcification and Bone Mineral Density in Elderly Individuals.,Turk Kardiyoloji Dernegi arsivi : Turk Kardiyoloji Derneginin yayin organidir,2025,Statins,Osteoporosis
40831958,Zoledronic acid and denosumab are associated with similar fracture incidence and mortality in patients with type 2 diabetes: a population-based cohort study.,Frontiers in endocrinology,2025,Statins,Osteoporosis
40790731,The association between atherogenic index of plasma and cognitive impairment among older adults in Southern Iran: findings from the Bushehr elderly health program.,BMC geriatrics,2025,Statins,Osteoporosis
40729469,"Periodontitis, type 2 diabetes, and other risk factors for implant failure: A nested case-control study.",Journal of periodontology,2025,Statins,Osteoporosis
40707728,The use of statins can reduce the risk of osteoarthritis and osteoporosis.,Inflammopharmacology,2025,Statins,Osteoporosis
40703583,Impact of Medications for Stable Angina Pectoris on Osteoporosis: A Review of Current Evidence.,Journal of multidisciplinary healthcare,2025,Statins,Osteoporosis
40688824,Efficacy of Statins in Postmenopausal Osteoporosis: A Systematic Review and Meta-Analysis.,Cureus,2025,Statins,Osteoporosis
40600855,Randomized trial studying metabolic outcomes and quality of life after adrenalectomy versus conservative management for mild autonomous cortisol secretion.,Endocrine connections,2025,Statins,Osteoporosis
40498127,"The rise and fall of raloxifene use for osteoporosis, 1999-2022.",Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2025,Statins,Osteoporosis
40469447,Use of GLP-1 receptor agonist and risk of osteoporosis among patients with type 2 diabetes: a real-world study.,Frontiers in endocrinology,2025,Statins,Osteoporosis
40455217,"The link between osteoporosis and cardiovascular diseases: a review of shared mechanisms, risk factors, and therapeutic approaches.",Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2025,Statins,Osteoporosis
40439252,Cross-sectional and longitudinal associations between statin use and bone density: the Manitoba BMD registry.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2025,Statins,Osteoporosis
40378321,Health Maintenance in Postmenopausal Women.,American family physician,2025,Statins,Osteoporosis
40264023,Prediction of abnormal bone mass with a pericoronary adipose tissue Attenuation model.,BMC geriatrics,2025,Statins,Osteoporosis
40044049,Pathophysiology of bone remodelling cycle: Role of immune system and lipids.,Biochemical pharmacology,2025,Statins,Osteoporosis
40000830,Author Correction: Association of higher potency statin use with risk of osteoporosis and fractures in patients with stroke in a Korean nationwide cohort study.,Scientific reports,2025,Statins,Osteoporosis
39893413,The association of lipids and novel non-statin lipid-lowering drug target with osteoporosis: evidence from genetic correlations and Mendelian randomization.,BMC musculoskeletal disorders,2025,Statins,Osteoporosis
39801686,Health indicators in the management of diabetes in Primary health care: Iran-package of Essential Non-communicable diseases (IraPEN) program.,Journal of diabetes and metabolic disorders,2025,Statins,Osteoporosis
39749990,Automated abdominal aortic calcification and major adverse cardiovascular events in people undergoing osteoporosis screening: the Manitoba Bone Mineral Density Registry.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2025,Statins,Osteoporosis
39730536,Association of higher potency statin use with risk of osteoporosis and fractures in patients with stroke in a Korean nationwide cohort study.,Scientific reports,2024,Statins,Osteoporosis
39697786,Case Report: single low-dose of denosumab as a trigger of MRONJ development in a patient with osteoporosis after bisphosphonate therapy.,Frontiers in oral health,2024,Statins,Osteoporosis
39670900,"[Effects of statins on bone mineral density of postmenopausal women from Cordoba, Argentina].","Revista de la Facultad de Ciencias Medicas (Cordoba, Argentina)",2024,Statins,Osteoporosis
39616554,[Quick improvement of clinical symptoms of statin myopathy but very slow decrease of high creatine kinase level after statin withdrawal in an old osteoporotic female patient].,Orvosi hetilap,2024,Statins,Osteoporosis
39580103,Rosuvastatin/calcium carbonate co-precipitated nanoparticles: A novel synergistic approach enhancing local bone regeneration in osteoporotic rat model.,International journal of pharmaceutics,2025,Statins,Osteoporosis
39494267,The Effect of Statin Therapy on Bone Metabolism Markers and Mineral Density: Aa GRADE-Assessed Systematic Review and Dose-Response Meta-Analysis of Randomized Controlled Trials.,Advanced pharmaceutical bulletin,2024,Statins,Osteoporosis
