PMID,Title,Journal,Year
40067043,Ocular Manifestations in Selected Dermatological Disorders: A Narrative Review.,Ocular immunology and inflammation,2025
39622522,Optimizing the Dermatologic Formulary at a Free Clinic.,Southern medical journal,2024
38865116,Prevalence and Treatment Patterns in Patients With Lichen Planopilaris.,JAMA dermatology,2024
38300170,Guidelines of care for the management of acne vulgaris.,Journal of the American Academy of Dermatology,2024
37508248,Oral Tetracycline-Class Drugs in Dermatology: Impact of Food Intake on Absorption and Efficacy.,"Antibiotics (Basel, Switzerland)",2023
36830180,Prescribing Trends for Acne Vulgaris Visits in the United States.,"Antibiotics (Basel, Switzerland)",2023
36776193,Acquired Reactive Perforating Collagenosis: Case Series.,Indian dermatology online journal,2023
35942016,"A Randomized, Controlled Trial of Trifarotene Plus Doxycycline for Severe Acne Vulgaris.",The Journal of clinical and aesthetic dermatology,2022
35076427,Plasma Cell-Predominant Lichen Planopilaris.,The American Journal of dermatopathology,2022
33850720,Primary cutaneous nocardiosis caused by Nocardia nova with possible Apremilast contribution.,IDCases,2021
33432356,Dimethyl fumarate dose-dependently increases mitochondrial gene expression and function in muscle and brain of Friedreich's ataxia model mice.,Human molecular genetics,2021
32239887,Follicular occlusion triad: an isotopic response or adverse effect of rituximab?,Dermatology online journal,2020
33655144,A Novel Treatment of Acne Fulminans with Adalimumab: A Case Report.,Spartan medical research journal,2018
30016379,Highlights of Skin Disease Education Foundations 42nd Annual Hawaii Dermatology Seminar.,Seminars in cutaneous medicine and surgery,2018
29236657,Psoriasiform Hailey-Hailey Disease Presenting as Erythematous Psoriasiform Plaques Throughout the Body: A Case Report.,The Permanente journal,2018
28780055,[Amoxicillin-induced skin rash sparing a plaque of erythema migrans: Renbok phenomenon: Case report and literature review].,Annales de dermatologie et de venereologie,2018
28450199,Severe glandular tularemia in a patient treated with anti-tumour necrosis factor for psoriatic arthritis.,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2017
27555499,Macrophage-mediated psoriasis can be suppressed by regulatory T lymphocytes.,The Journal of pathology,2016
27747869,Skin under Tnf influence: how regulatory T cells work against macrophages in psoriasis.,The Journal of pathology,2017
27106503,[Psoriasis migrans : Erythema migrans as Koebner phenomenon in psoriasis].,"Der Hautarzt; Zeitschrift fur Dermatologie, Venerologie, und verwandte Gebiete",2016
