PMID,Title,Journal,Year
36014981,Safety and Efficacy of Direct Antiviral Agents for Hepatitis C in Patients with Malignancies Other Than Liver Cancer: A Case Series.,"Pathogens (Basel, Switzerland)",2022
31407252,Extrahepatic Malignancies After Treatment with Direct Antiviral Agents for Chronic HCV Infection.,Journal of gastrointestinal cancer,2020
31167814,Translation of In Vitro Transport Inhibition Studies to Clinical Drug-Drug Interactions for Glecaprevir and Pibrentasvir.,The Journal of pharmacology and experimental therapeutics,2019
30442649,Mechanisms and Clinical Significance of Pharmacokinetic-Based Drug-Drug Interactions with Drugs Approved by the U.S. Food and Drug Administration in 2017.,Drug metabolism and disposition: the biological fate of chemicals,2019
30410039,Sofosbuvir-Based Therapy in Hepatitis C Virus-Infected Cancer Patients: A Prospective Observational Study.,The American journal of gastroenterology,2019
30191397,Chemotherapy and targeted therapy for breast cancer patients with hepatitis C virus infection.,"Breast cancer (Tokyo, Japan)",2019
29509884,Pharmacogenetics of the anti-HCV drug sofosbuvir: a preliminary study.,The Journal of antimicrobial chemotherapy,2018
27664109,A Review of Daclatasvir Drug-Drug Interactions.,Advances in therapy,2016
27530469,Managing drug-drug interactions with new direct-acting antiviral agents in chronic hepatitis C.,British journal of clinical pharmacology,2017
26596948,Drug-Drug Interactions between Sofosbuvir and Ombitasvir-Paritaprevir-Ritonavir with or without Dasabuvir.,Antimicrobial agents and chemotherapy,2016
