PMID,Title,Journal,Year
40774571,"Risk of Sight-Threatening Diabetic Retinopathy With GLP-1 RA Use in Routine Clinical Practice: Comparative Effectiveness of Semaglutide, Dulaglutide, Liraglutide, and Exenatide.",Ophthalmology. Retina,2025
40264573,Efficacy of Simplifying Complex Insulin Regimen on Glycometabolic Parameters and Target Organ Damage in Type 2 Diabetes: A Retrospective Cohort Study.,Journal of diabetes research,2025
39873334,Association between glucagon-like peptide-1 agonists and risk of diabetic retinopathy: a disproportionality analysis using FDA adverse event reporting system data.,Expert review of endocrinology & metabolism,2025
39649934,Unlocking the potential of glucagon-like peptide-1 receptor agonists in revolutionizing type 2 diabetes management: a comprehensive review.,Annals of medicine and surgery (2012),2024
39029073,Retinopathy risk factors in patients with type 2 diabetes on liraglutide.,Medicine,2024
38578067,Existing and emerging GLP-1 receptor agonist therapy: Ramifications for diabetic retinopathy screening.,The journal of the Royal College of Physicians of Edinburgh,2024
38438663,Liraglutide prevents cellular senescence in human retinal endothelial cells (HRECs) mediated by SIRT1: an implication in diabetes retinopathy.,Human cell,2024
38354481,The incidence of retinopathy in the Glycemia Reduction Approaches in Diabetes: A Comparative Effectiveness study (GRADE).,Journal of diabetes and its complications,2024
38241775,GLP-1 agonists: A review for emergency clinicians.,The American journal of emergency medicine,2024
37762856,Do GLP-1 Analogs Have a Place in the Treatment of PCOS? New Insights and Promising Therapies.,Journal of clinical medicine,2023
37442365,Liraglutide intervention improves high-glucose-induced reactive gliosis of Muller cells and ECM dysregulation.,Molecular and cellular endocrinology,2023
36105007,The promising significance of liraglutide combined with dapagliflozin or empagliflozin in the prevention of early diabetic nephropathy.,American journal of translational research,2022
35817678,Progression of retinopathy with glucagon-like peptide-1 receptor agonists with cardiovascular benefits in type 2 diabetes - A systematic review and meta-analysis.,Journal of diabetes and its complications,2022
34918951,Liraglutide Treatment Does Not Induce Changes in the Peripapillary Retinal Nerve Fiber Layer Thickness in Patients with Diabetic Retinopathy.,Journal of ocular pharmacology and therapeutics : the official journal of the Association for Ocular Pharmacology and Therapeutics,2022
33850659,Liraglutide-induced structural modulation of the gut microbiota in patients with type 2 diabetes mellitus.,PeerJ,2021
33635502,Glucagon-Like Peptide 1 Receptor Agonist (GLP1RA) Exposure and Outcomes in Type 2 Diabetes: A Systematic Review of Population-Based Observational Studies.,"Diabetes therapy : research, treatment and education of diabetes and related disorders",2021
32799379,Glucagon-like peptide-1 (GLP-1) receptor agonists in type 2 diabetes and long-term complications: FOCUS on retinopathy.,Diabetic medicine : a journal of the British Diabetic Association,2021
32643857,Impact of microvascular disease on cardiovascular outcomes in type 2 diabetes: Results from the LEADER and SUSTAIN 6 clinical trials.,"Diabetes, obesity & metabolism",2020
32598218,Comparative Effectiveness of Glucose-Lowering Drugs for Type 2 Diabetes: A Systematic Review and Network Meta-analysis.,Annals of internal medicine,2020
32266607,Glycaemic Control and Vascular Complications in Diabetes Mellitus Type 2.,Advances in experimental medicine and biology,2021
