PMID,Title,Journal,Year
37150064,Stability and WBE biomarkers possibility of 17 antiviral drugs in sewage and gravity sewers.,Water research,2023
36992897,"Poor adherence to antiretroviral therapy among adult people living with HIV initiated during the COVID-19 epidemic waves - observations at the University Teaching Hospital in Lusaka, Zambia.",Frontiers in public health,2023
36891537,In vitro and in silico evaluation of antiretrovirals against SARS-CoV-2: A drug repurposing approach.,AIMS microbiology,2023
35815068,Recent advances on therapeutic potentials of gold and silver nanobiomaterials for human viral diseases.,Current research in chemical biology,2022
35312145,"Antiretroviral drug switches to zidovudine-based regimens and loss to follow-up during the first COVID-19 lockdown in Bali, Indonesia.",HIV medicine,2022
35250581,Pharmacogenetics and Precision Medicine Approaches for the Improvement of COVID-19 Therapies.,Frontiers in pharmacology,2022
35078755,"Covid-19 and Artificial Intelligence: Genome sequencing, drug development and vaccine discovery.",Journal of infection and public health,2022
34755435,Antiviral drugs suppress infection of 2019-nCoV spike pseudotyped virus by interacting with ACE2 protein.,Journal of biochemical and molecular toxicology,2022
34684572,Vitamin D as Modulator of Drug Concentrations: A Study on Two Italian Cohorts of People Living with HIV Administered with Efavirenz.,Nutrients,2021
34676405,The evolving challenges confronting adults living with HIV in three North African countries during the COVID-19 crisis: a survey-based study.,Transactions of the Royal Society of Tropical Medicine and Hygiene,2022
33652169,Multidomain drug delivery systems of beta-casein micelles for the local oral co-administration of antiretroviral combinations.,Journal of colloid and interface science,2021
33542445,Pharmacogenomics and COVID-19: clinical implications of human genome interactions with repurposed drugs.,The pharmacogenomics journal,2021
33261845,Computational drug discovery and repurposing for the treatment of COVID-19: A systematic review.,Bioorganic chemistry,2021
32802982,"Virtual screening, molecular docking studies and DFT calculations of FDA approved compounds similar to the non-nucleoside reverse transcriptase inhibitor (NNRTI) efavirenz.",Heliyon,2020
32703286,Case report: one case of coronavirus disease 2019 (COVID-19) in a patient co-infected by HIV with a normal CD4(+) T cell count.,AIDS research and therapy,2020
32280433,Predicting commercially available antiviral drugs that may act on the novel coronavirus (SARS-CoV-2) through a drug-target interaction deep learning model.,Computational and structural biotechnology journal,2020
