PMID,Title,Journal,Year
40793958,Drug Repurposing Patent Applications January-March 2025.,Assay and drug development technologies,2025
40474495,Artemisinins in autoimmune diseases: effects and mechanisms in systemic lupus erythematosus and rheumatoid arthritis.,British journal of pharmacology,2025
40443720,Inhibition Peroxiredoxin-2 by Capsaicin Ameliorates Rheumatoid Arthritis via ROS-Mediated Apoptosis in Fibroblast-Like Synoviocytes.,MedComm,2025
40406100,A comprehensive review of natural products in rheumatoid arthritis: therapeutic potential and mechanisms.,Frontiers in immunology,2025
40405278,Amelioration of the rheumatoid arthritis microenvironment using celastrol-loaded silver-modified ceria nanoparticles for enhanced treatment.,Journal of nanobiotechnology,2025
40397030,Targeting myeloid differentiation protein 2 ameliorates rheumatoid arthritis by inhibiting inflammation and ferroptosis via MAPK and NF-kappaB signaling pathways.,"Journal of molecular medicine (Berlin, Germany)",2025
40089079,The rheumatoid arthritis drug Auranofin targets peroxiredoxin 1 and peroxiredoxin 2 to trigger ROS-endoplasmic reticulum stress axis-mediated cell death and cytoprotective autophagy.,Free radical biology & medicine,2025
39974740,Effects of plant active substances in rheumatoid arthritis-a systematic review and network meta-analysis.,Frontiers in pharmacology,2025
39701666,[Research progress on artemisinin and its derivatives in treatment of orthopedics-related diseases].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2024
39535565,Dietary habit and risk of rheumatoid arthritis: a mendelian randomization study identifying protective and risk factors.,European journal of nutrition,2024
39452473,Artemisia pallens W. Attenuates Inflammation and Oxidative Stress in Freund's Complete Adjuvant-Induced Rheumatoid Arthritis in Wistar Rats.,"Diseases (Basel, Switzerland)",2024
39257420,Dihydroartemisinin Regulated the MMP-Mediated Cellular Microenvironment to Alleviate Rheumatoid Arthritis.,"Research (Washington, D.C.)",2024
39108758,Fu-zi decoction attenuate rheumatoid arthritis in vivo and in vitro by modulating RANK/RANKL signaling pathway.,Frontiers in pharmacology,2024
38878633,Artesunate alleviates Sjogren's Syndrome by inhibiting the interferon-alpha signaling in plasmacytoid dendritic cells via TLR-MyD88-IRF7.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2024
38810308,Novel artesunate and isatin hybrid CT3-1 suppresses collagen-induced arthritis through abrogating dendritic cell chemotaxis-induced by CCR5.,International immunopharmacology,2024
38570082,Small-molecule targeting PKM2 provides a molecular basis of lactylation-dependent fibroblast-like synoviocytes proliferation inhibition against rheumatoid arthritis.,European journal of pharmacology,2024
38495554,Multi-omics analysis reveals promiscuous O-glycosyltransferases involved in the diversity of flavonoid glycosides in Periploca forrestii (Apocynaceae).,Computational and structural biotechnology journal,2024
38447418,Dihydroartemisinin alleviates erosive bone destruction by modifying local Treg cells in inflamed joints: A novel role in the treatment of rheumatoid arthritis.,International immunopharmacology,2024
38347480,Network pharmacology-based strategy to investigate the mechanisms of artemisinin in treating primary Sjogren's syndrome.,BMC immunology,2024
38054758,Artemisinins: Promising drug candidates for the treatment of autoimmune diseases.,Medicinal research reviews,2024
