PMID,Title,Journal,Year
40772220,A Case of Pericarditis With Pericardial Effusion Due to Lyme Disease.,Cureus,2025
40483178,Peripartum maternal outcomes in individuals with systemic lupus erythematosus in a real-world electronic health record cohort.,Seminars in arthritis and rheumatism,2025
40328806,"Integrated bioinformatics, machine learning, and molecular docking reveal crosstalk genes and potential drugs between periodontitis and systemic lupus erythematosus.",Scientific reports,2025
39823017,Double trouble: The intersection of neurobrucellosis and systemic lupus erythematosus in a 24-year-old female.,eNeurologicalSci,2024
38912194,Pharmacological Management and Potentially Inappropriate Prescriptions for Patients with Acne.,The Journal of clinical and aesthetic dermatology,2024
38580326,Drug-induced lupus erythematosus in childhood: Case-based review.,Lupus,2024
37520571,Endogenous erythropoietin has immunoregulatory functions that limit the expression of autoimmune kidney disease in mice.,Frontiers in immunology,2023
37153245,From (Cat) Scratch: A Unique Presentation of Central Nervous System Bartonella Infection.,Cureus,2023
35046078,Septic arthritis caused by Mycoplasma hominis in a patient with systemic lupus erythematosus.,BMJ case reports,2022
34367456,Concomitant Mediterranean spotted fever and systemic lupus erythematosus: a rare case report.,The Pan African medical journal,2021
26511966,Garre's sclerosing osteomyelitis caused by salmonella group D in a patient with systemic lupus erythematosus: an unusual complication.,Clinical rheumatology,2015
26471742,Lupus Miliaris Disseminatus Faciei With Isolated Axillary Involvement.,Journal of cutaneous medicine and surgery,2016
25829232,T cell PKCdelta kinase inactivation induces lupus-like autoimmunity in mice.,"Clinical immunology (Orlando, Fla.)",2015
24916384,Ciclosporin therapy for canine generalized discoid lupus erythematosus refractory to doxycycline and niacinamide.,Veterinary dermatology,2014
23576011,Diet influences expression of autoimmune-associated genes and disease severity by epigenetic mechanisms in a transgenic mouse model of lupus.,Arthritis and rheumatism,2013
22142890,"Environmental exposure, estrogen and two X chromosomes are required for disease development in an epigenetic model of lupus.",Journal of autoimmunity,2012
22137637,Q-fever can simulate a lupus flare.,Reumatologia clinica,2012
21396555,Perioral dermatitis.,Clinics in dermatology,2011
21195004,Ureaplasma urealyticum destructive septic arthritis in a patient with systemic lupus erythematosus after rituximab therapy.,Joint bone spine,2011
20642295,Minocycline in acne vulgaris: benefits and risks.,American journal of clinical dermatology,2010
