PMID,Title,Journal,Year
40260275,Optimized Effects of Fisetin and Hydroxychloroquine on ER Stress and Autophagy in Nonalcoholic Fatty Pancreas Disease in Mice.,Journal of diabetes research,2025
40197885,PREVALENCE AND RISK FACTORS ASSOCIATED WITH NON-ALCOHOLIC STEATOHEPATITIS IN PATIENTS WITH RHEUMATOID ARTHRITIS ON HYDROXYCHLOROQUINE: A POPULATION-BASED STUDY.,Arquivos de gastroenterologia,2025
40159273,"POLYPHARMACY, DRUG RELATED NITROSAMINE CONTAMINATION (BISOPROLOL/PROPAFENONE) AND THE LINK TO LICHEN PLANUS/SUBSEQUENT DEVELOPMENT OF KERATINOCYTE AND MUCOSAL CANCER/ORAL LEUKOPLAKIA: PRESENTATION OF THE FIRST CASE AND UPDATE ON THE NEW PATHOGENETIC VISION.",Georgian medical news,2025
39962010,Metabolic dysfunction-associated steatotic liver disease and cardiovascular risk factors in rheumatoid arthritis.,Clinical rheumatology,2025
39568816,Association between hydroxychloroquine use and risk of diabetes mellitus in systemic lupus erythematosus and rheumatoid arthritis: a UK Biobank-based study.,Frontiers in endocrinology,2024
39104647,Annular elastolytic giant cell granuloma associated with autoimmune hepatitis: Response to ciclosporin.,Skin health and disease,2024
38821468,Repurposing drugs for the treatment of osteoarthritis.,Osteoarthritis and cartilage,2024
38782946,Semaglutide ameliorates pressure overload-induced cardiac hypertrophy by improving cardiac mitophagy to suppress the activation of NLRP3 inflammasome.,Scientific reports,2024
38500280,Interferon Upregulation Associates with Insulin Resistance in Humans.,Current diabetes reviews,2025
38048621,Systemic lupus erythematosus patients have unique changes in serum metabolic profiles across age associated with cardiometabolic risk.,"Rheumatology (Oxford, England)",2024
37864241,"Atypical diabetes with spontaneous remission associated with systemic lupus erythematosus in an adolescent girl of African ancestry, a case report.",BMC endocrine disorders,2023
37710183,Acid sphingomyelinase mediates ferroptosis induced by high glucose via autophagic degradation of GPX4 in type 2 diabetic osteoporosis.,"Molecular medicine (Cambridge, Mass.)",2023
37675163,COVID-19 in patients with rheumatological diseases in the Eastern Province of Saudi Arabia.,Journal of medicine and life,2023
37654549,A report of disseminated actinic granuloma: An unusually extensive presentation.,SAGE open medical case reports,2023
37521855,Oral nano-formulation improves pancreatic islets dysfunction via lymphatic transport for antidiabetic treatment.,Acta pharmaceutica Sinica. B,2023
36777472,"Effect of hydroxychloroquine on beta cell function, insulin resistance, and inflammatory markers in type 2 diabetes patients uncontrolled on glimepiride and metformin therapy.",International journal of diabetes in developing countries,2023
36385096,"Clinical characteristics and factors associated with ICU mortality during the first year of the SARS-Cov-2 pandemic in Romania: A prospective, cohort, multicentre study of 9000 patients.",European journal of anaesthesiology,2023
39005510,Effect of Hydroxychloroquine on Glycemic Variability in Type 2 Diabetes Patients Uncontrolled on Glimepiride and Metformin Therapy.,Indian journal of endocrinology and metabolism,2022
36036333,Treating diabetes with combination of phosphodiesterase 5 inhibitors and hydroxychloroquine-a possible prevention strategy for COVID-19?,Molecular and cellular biochemistry,2023
35916331,Sjogren syndrome is a hidden contributor of macrovascular and microvascular complications in patients with type 2 diabetes.,International journal of rheumatic diseases,2022
