PMID,Title,Journal,Year
39942512,"Antidiabetic Medicines Utilisation During Pre-Pandemic, Pandemic and Post-Pandemic Period of COVID-19-Data for Bulgarian Population.","Healthcare (Basel, Switzerland)",2025
39674195,The potential for reducing greenhouse gas emissions through disease prevention: a secondary analysis of data from the CREDENCE trial.,The Lancet. Planetary health,2024
37664476,Sodium-glucose Cotransporter-2 Inhibitors induced euglycemic diabetic ketoacidosis: A meta summary of case reports.,World journal of diabetes,2023
35228753,"The SGLT2 inhibitor canagliflozin in heart failure: the CHIEF-HF remote, patient-centered randomized trial.",Nature medicine,2022
34912597,Canagliflozin Markedly Decreased Proteinuria in a Patient With IgA Nephropathy.,Cureus,2021
34020392,Intragastric and atomized administration of canagliflozin inhibit inflammatory cytokine storm in lipopolysaccharide-treated sepsis in mice: A potential COVID-19 treatment.,International immunopharmacology,2021
33724883,Novel Trial Design: CHIEF-HF.,Circulation. Heart failure,2021
33210826,The potential effects of clinical antidiabetic agents on SARS-CoV-2.,Journal of diabetes,2021
32900588,"Anti-inflammatory properties of antidiabetic drugs: A ""promised land"" in the COVID-19 era?",Journal of diabetes and its complications,2020
32605278,Exploring Sodium Glucose Co-Transporter-2 (SGLT2) Inhibitors for Organ Protection in COVID-19.,Journal of clinical medicine,2020
