PMID,Title,Journal,Year
40876983,"Combinations of Salmonella typhimurium A1-R, Recombinant Methioninase, and Chloroquine, Each Targeting Fundamental Cancer Hallmarks, Are Selectively Effective on Colon Cancer Cells Compared to Normal Fibroblasts.",Anticancer research,2025
40756528,Routing NSAIDs into the Golgi apparatus induces autophagy and apoptosis in cancer cells.,RSC medicinal chemistry,2025
40578964,The Combination of the Autophagy Inhibitor Chloroquine and Recombinant Methioninase Has Selective Synergistic Efficacy on Human Colon Cancer Cells But Not on Normal Human Fibroblasts.,Anticancer research,2025
40578963,"The Triple Combination of Recombinant Methioninase, Rapamycin, and Chloroquine Synergistically Eradicates HCT116 Colon Cancer Cells.",Anticancer research,2025
40185322,"The imidazoline I(2) receptor agonist 2-BFI enhances cytotoxic activity of hydroxychloroquine by modulating oxidative stress, energy-related metabolism and autophagic influx in human colorectal adenocarcinoma cell lines.",European journal of pharmacology,2025
40126194,HMBOX1 reverses autophagy mediated 5-fluorouracil resistance through promoting HACE1-induced ubiquitination and degradation of ATG5 in colorectal cancer.,Autophagy,2025
39879477,Patient-Derived Organoids and Xenografts Uncover Therapeutic Vulnerabilities in Colorectal Signet Ring Cell Carcinomas.,Clinical cancer research : an official journal of the American Association for Cancer Research,2025
39299930,Autophagy unrelated transcriptional mechanisms of hydroxychloroquine resistance revealed by integrated multi-omics of evolved cancer cells.,"Cell cycle (Georgetown, Tex.)",2024
38295666,Osthole impairs mitochondrial metabolism and the autophagic flux in colorectal cancer.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2024
38163694,"Phenolic-rich extracts from toasted white and tannin sorghum flours have distinct profiles influencing their antioxidant, antiproliferative, anti-adhesive, anti-invasive, and antimalarial activities.","Food research international (Ottawa, Ont.)",2024
37488217,CRISPR/Cas9-mediated inactivation of miR-34a and miR-34b/c in HCT116 colorectal cancer cells: comprehensive characterization after exposure to 5-FU reveals EMT and autophagy as key processes regulated by miR-34.,Cell death and differentiation,2023
36869798,Targeted co-delivery of methotrexate and chloroquine via a pH/enzyme-responsive biocompatible polymeric nanohydrogel for colorectal cancer treatment.,Journal of biomaterials science. Polymer edition,2023
36831614,Hederacolchiside A1 Suppresses Autophagy by Inhibiting Cathepsin C and Reduces the Growth of Colon Cancer.,Cancers,2023
36508076,Chloroquine prevents hypoxic accumulation of HIF-1alpha by inhibiting ATR kinase: implication in chloroquine-mediated chemosensitization of colon carcinoma cells under hypoxia.,Pharmacological reports : PR,2023
36291699,Combination of Antimalarial and CNS Drugs with Antineoplastic Agents in MCF-7 Breast and HT-29 Colon Cancer Cells: Biosafety Evaluation and Mechanism of Action.,Biomolecules,2022
35994813,"Modulating the Siah2-PHD3-HIF1alpha axis and/or autophagy potentially retard colon cancer proliferation possibly, due to the damping of colon cancer stem cells.",Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2022
35893747,Combined Cytotoxic Effect of Inhibitors of Proteostasis on Human Colon Cancer Cells.,"Pharmaceuticals (Basel, Switzerland)",2022
35889376,Carborane-Based Analog of Rev-5901 Attenuates Growth of Colon Carcinoma In Vivo.,"Molecules (Basel, Switzerland)",2022
35777331,Autophagy inhibition recovers deficient ICD-based cancer immunotherapy.,Biomaterials,2022
35651701,Survival of HT29 Cancer Cells Is Affected by IGF1R Inhibition via Modulation of Self-DNA-Triggered TLR9 Signaling and the Autophagy Response.,Pathology oncology research : POR,2022
