PMID,Title,Journal,Year
14687023,Long-acting beta2-adrenergic formoterol and salmeterol induce the apoptosis of B-chronic lymphocytic leukaemia cells.,British journal of haematology,2004
10928687,Respiratory distress secondary to both amphotericin B deoxycholate and lipid complex formulation.,Veterinary and human toxicology,2000
9700581,Adenosine contributes to the amine oxidase-mediated spermine cytotoxicity to human myelogenous leukemia K562 cells.,Journal of experimental & clinical cancer research : CR,1998
7838621,The use of aerosolized pentamidine for prophylaxis of Pneumocystis carinii pneumonia in children with leukemia.,Pediatric pulmonology,1994
8208312,To the mechanism of spermine-FBS cytotoxicity toward K562 human myelogenous leukemia cells.,Neoplasma,1994
8096834,Molecular pharmacology of the beta-adrenergic receptor on THP-1 cells.,International journal of immunopharmacology,1993
1335058,Stimulation of beta adrenoceptors in a human monocyte cell line (U937) up-regulates cyclic AMP-specific phosphodiesterase activity.,The Journal of pharmacology and experimental therapeutics,1992
2374531,[Initial experiences with pentamidine aerosol in prevention of Pneumocystis carinii pneumonia following bone marrow transplantation].,"Medizinische Klinik (Munich, Germany : 1983)",1990
2563880,Efficacy of salbutamol in chronic cough in childhood leukaemia.,"Lancet (London, England)",1989
6257732,Effects of beta adrenergic agents and prostaglandin E1 on erythroid colony (CFU-E) growth and cyclic AMP formation in Friend erythroleukemic cells.,Journal of cellular physiology,1980
