pmid,title,journal,year,drug,disease
38013142,"Oxidative stress enhances rotavirus oncolysis in breast cancer and leukemia, except in melanoma with abundant matrix.",Virus research,2024,Losartan,Leukemia
37574884,Losartan Reduces Remodeling and Apoptosis in an Adriamycin-Induced Cardiomyopathy Rat Model.,Journal of chest surgery,2023,Losartan,Leukemia
37319232,IR microspectroscopic investigation of the interaction of some losartan salts with human stratum corneum protein and its effect on losartan transdermal permeation.,PloS one,2023,Losartan,Leukemia
35290067,Liposome-Encapsulated Tiancimycin A Is Active against Melanoma and Metastatic Breast Tumors: The Effect of cRGD Modification of the Liposomal Carrier and Tiancimycin A Dose on Drug Activity and Toxicity.,Molecular pharmaceutics,2022,Losartan,Leukemia
31117912,The impact of At1r inhibition via losartan on the anti-leukaemic effects of doxorubicin in acute myeloid leukaemia.,Journal of the renin-angiotensin-aldosterone system : JRAAS,2019,Losartan,Leukemia
30962047,Reduction of blood pressure elevation by losartan in spontaneously hypertensive rats through suppression of LARG expression in vascular smooth muscle cells.,Journal of the Formosan Medical Association = Taiwan yi zhi,2020,Losartan,Leukemia
29397816,[Effects of Four Renin-Angiotensin System' s Regulators on the Human Leukemia HEL Cell Growth].,Zhongguo shi yan xue ye xue za zhi,2018,Losartan,Leukemia
32300393,Thrombotic Microangiopathy With Granulomatosis Interstitial Nephritis in an Allogenic Bone Marrow Transplant Patient: A Case Report and Review of the Literature.,Journal of hematology,2017,Losartan,Leukemia
26691397,"Differential Effects of beta-Blockers, Angiotensin II Receptor Blockers, and a Novel AT2R Agonist NP-6A4 on Stress Response of Nutrient-Starved Cardiovascular Cells.",PloS one,2015,Losartan,Leukemia
23123644,Angiotensin II regulates the LARG/RhoA/MYPT1 axis in rat vascular smooth muscle in vitro.,Acta pharmacologica Sinica,2012,Losartan,Leukemia
21465953,Spurious hyperkalaemia: an insight.,JPMA. The Journal of the Pakistan Medical Association,2011,Losartan,Leukemia
19010543,"Induction of apoptosis in leukemic cell lines treated with captopril, trandolapril and losartan: a new role in the treatment of leukaemia for these agents.",Leukemia research,2009,Losartan,Leukemia
14617021,Angiotensin I-converting enzyme is expressed by erythropoietic cells of normal and myeloproliferative bone marrow.,British journal of haematology,2003,Losartan,Leukemia
