PMID,Title,Journal,Year
40901008,Ischemic Stroke as a Rare Manifestation of Neurobrucellosis: A Case Report.,Infection and drug resistance,2025
39917157,Borrelia burgdorferi: A Rare Cause of Stroke.,Cureus,2025
39477448,Karius testing in the identification of Coxiella burnetii infective endocarditis presenting with acute ischaemic stroke.,BMJ case reports,2024
36204919,Dual arterial thrombosis: A diagnostic enigma.,Annals of African medicine,2022
34570349,Functional Assessment of Stroke-Induced Regulation of miR-20a-3p and Its Role as a Neuroprotectant.,Translational stroke research,2022
33238363,Preconditioning Strategies to Enhance Neural Stem Cell-Based Therapy for Ischemic Stroke.,Brain sciences,2020
31607893,Diffuse Ischemic Strokes and Sickle Cell Crisis Induced by Disseminated Anaplasmosis: A Case Report.,Case reports in neurology,2019
29487197,Cardiac-specific inducible overexpression of human plasma membrane Ca(2+) ATPase 4b is cardioprotective and improves survival in mice following ischemic injury.,"Clinical science (London, England : 1979)",2018
28491211,[Rickettsiosis associated with cerebral infarction: a new case study].,The Pan African medical journal,2017
28488219,Inhibition of Gelatinases (MMP-2 and MMP-9) by Withania somnifera Phytochemicals Confers Neuroprotection in Stroke: An In Silico Analysis.,"Interdisciplinary sciences, computational life sciences",2018
24486513,Induced overexpression of phospholemman S68E mutant improves cardiac contractility and mortality after ischemia-reperfusion.,American journal of physiology. Heart and circulatory physiology,2014
23395678,Doxycycline can stimulate cytoprotection in neural stem cells with oxygen-glucose deprivation-reoxygenation injury: a potential approach to enhance effectiveness of cell transplantation therapy.,Biochemical and biophysical research communications,2013
23167821,Transient hypercapnia reveals an underlying cerebrovascular pathology in a murine model for HIV-1 associated neuroinflammation: role of NO-cGMP signaling and normalization by inhibition of cyclic nucleotide phosphodiesterase-5.,Journal of neuroinflammation,2012
22173873,Doxycycline-mediated protective effect against focal cerebral ischemia-reperfusion injury through the modulation of tight junctions and PKCdelta signaling in rats.,Journal of molecular neuroscience : MN,2012
20298757,Matrix metalloproteinase-9 (MMP-9) expression and extracellular signal-regulated kinase 1 and 2 (ERK1/2) activation in exercise-reduced neuronal apoptosis after stroke.,Neuroscience letters,2010
19682410,"Exercise pre-conditioning reduces brain inflammation in stroke via tumor necrosis factor-alpha, extracellular signal-regulated kinase 1/2 and matrix metalloproteinase-9 activity.",Neurological research,2010
9861045,Tetracyclines inhibit microglial activation and are neuroprotective in global brain ischemia.,Proceedings of the National Academy of Sciences of the United States of America,1998
8562319,The influence of antiadhesion therapies on leukocyte subset accumulation in central nervous system ischemia in rats.,Journal of molecular neuroscience : MN,1995
