PMID,Title,Journal,Year
31433312,Prevention of Opportunistic Infections in Women With HIV Infection.,Clinical obstetrics and gynecology,2019
23146410,Safety of long-term isoniazid preventive therapy in children with HIV: a comparison of two dosing schedules.,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,2013
16898030,Anti-tuberculosis drug inducd hepatitis - a Sri Lankan experience.,The Ceylon medical journal,2006
9755923,Intensive short course chemotherapy in the management of tuberculous meningitis.,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,1998
7572821,Detection of hepatitis B and hepatitis C viral sequences in fulminant hepatic failure of unknown etiology.,American journal of clinical pathology,1995
8161767,"Hepatotoxicity of antituberculosis therapy (rifampicin, isoniazid and pyrazinamide) or viral hepatitis.",Tubercle and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,1994
1904700,Hepatotoxicity of rifampin and isoniazid. Is it all drug-induced hepatitis?,The American review of respiratory disease,1991
2884866,Hepatic toxicity during chemotherapy for severe tuberculosis meningitis.,American journal of diseases of children (1960),1987
666111,Isoniazid-related hepatitis: a U.S. Public Health Service cooperative surveillance study.,The American review of respiratory disease,1978
857442,[Immunopathological aspects of liver cirrhosis].,Zeitschrift fur die gesamte innere Medizin und ihre Grenzgebiete,1977
1013113,[Content of active fraction of HINA in the blood of patients with pulmonary tuberculosis and infectious hepatitis during treatment with isoniazid].,Problemy tuberkuleza,1976
170685,[Information obtained by liver biopsy in 100 tuberculous patients].,La semaine des hopitaux : organe fonde par l'Association d'enseignement medical des hopitaux de Paris,1975
1119673,"Exchange transfusion in hepatic coma: factors affecting results, with long-term follow-up data.",American journal of surgery,1975
1237940,[Viral hepatitis and pulmonary tuberculosis].,Terapevticheskii arkhiv,1975
4597042,Postoperative juandice.,The Surgical clinics of North America,1974
4282588,[The peritoneal tuberculosis of the transplanted African].,Bulletin de la Societe de pathologie exotique et de ses filiales,1974
4752513,Liver disease during adolescence.,Pediatric clinics of North America,1973
4354303,[Liver tolerance of antitubercular treatment including rifampicin. Study on 214 cases].,La semaine des hopitaux : organe fonde par l'Association d'enseignement medical des hopitaux de Paris,1973
5531579,[Infectius hepatitis (Botkin's disease) in patients with pulmonary tuberculosis].,Problemy tuberkuleza,1970
5314702,"[Discriminating evaluation of hepatic damage caused by isoniazid and anicteric viral hepatitis, using enzymatic studies and hepatic biopsy].",Pathologica,1969
