pmid,title,journal,year,drug,disease
40922254,Cerebrovascular accidents - Unexpected complication of systemic sclerosis: A scarce case report.,Medicine,2025,Clopidogrel,Cirrhosis
40622268,Prevention of Liver Fibrosis and Hepatocellular Carcinoma Using Antiplatelet Drugs: A Systematic Review and Meta-analysis.,Journal of clinical gastroenterology,2025,Clopidogrel,Cirrhosis
40443867,Hepatic vena cava syndrome: a case report and literature review.,Oxford medical case reports,2025,Clopidogrel,Cirrhosis
38557474,Management of coagulopathy among patients with cirrhosis undergoing upper endoscopy and paracentesis: Persistent gaps and areas of consensus in a multispecialty Delphi.,"Hepatology (Baltimore, Md.)",2024,Clopidogrel,Cirrhosis
38375215,The mechanisms and therapeutic potential of clopidogrel in mitigating diabetic cardiomyopathy in db/db mice.,iScience,2024,Clopidogrel,Cirrhosis
37608699,Impact of concomitant cardiovascular medications on overall survival in patients with liver cirrhosis.,Scandinavian journal of gastroenterology,2023,Clopidogrel,Cirrhosis
37553935,Observation of Bleeding and MACCE Events in Patients with Liver Cirrhosis Complicated with Acute Coronary Syndrome after Antiplatelet Therapy.,Journal of the College of Physicians and Surgeons--Pakistan : JCPSP,2023,Clopidogrel,Cirrhosis
36773348,Predicting survival and neurological outcome in out-of-hospital cardiac arrest using machine learning: the SCARS model.,EBioMedicine,2023,Clopidogrel,Cirrhosis
36731579,Risk of post-sphincterotomy bleeding with antiplatelet and anticoagulant use: a propensity-matched analysis of the U.S. Collaborative Network.,Gastrointestinal endoscopy,2023,Clopidogrel,Cirrhosis
36219327,Therapeutic potential for P2Y(2) receptor antagonism.,Purinergic signalling,2023,Clopidogrel,Cirrhosis
36159226,Clopidogrel delays and can reverse diabetic nephropathy pathogenesis in type 2 diabetic db/db mice.,World journal of diabetes,2022,Clopidogrel,Cirrhosis
35968957,The Utility of Hyaluronidase for the Free and Pedicle Flap Salvage.,The Journal of craniofacial surgery,2023,Clopidogrel,Cirrhosis
35791881,P2Y12 inhibitor clopidogrel inhibits renal fibrosis by blocking macrophage-to-myofibroblast transition.,Molecular therapy : the journal of the American Society of Gene Therapy,2022,Clopidogrel,Cirrhosis
35713973,Non-steroidal mineralocorticoid receptor antagonists in cardiorenal disease.,European heart journal,2022,Clopidogrel,Cirrhosis
34806071,"Antithrombotic therapy in patients with liver disease: population-based insights on variations in prescribing trends, adherence, persistence and impact on stroke and bleeding.",The Lancet regional health. Europe,2021,Clopidogrel,Cirrhosis
33991548,Activated platelets contribute to the progression of hepatocellular carcinoma by altering the tumor environment.,Life sciences,2021,Clopidogrel,Cirrhosis
33175633,Platelets Promote Ang II (Angiotensin II)-Induced Atrial Fibrillation by Releasing TGF-beta1 (Transforming Growth Factor-beta1) and Interacting With Fibroblasts.,"Hypertension (Dallas, Tex. : 1979)",2020,Clopidogrel,Cirrhosis
33142758,Antiplatelet Therapy Improves the Prognosis of Patients with Hepatocellular Carcinoma.,Cancers,2020,Clopidogrel,Cirrhosis
32628085,"Modelled plasma concentrations of pemafibrate with co-administered typical cytochrome P450 inhibitors clopidogrel, fluconazole or clarithromycin predicted by physiologically based pharmacokinetic modelling in virtual populations.",Xenobiotica; the fate of foreign compounds in biological systems,2020,Clopidogrel,Cirrhosis
32256366,P2Y(12) Receptor Antagonist Clopidogrel Attenuates Lung Inflammation Triggered by Silica Particles.,Frontiers in pharmacology,2020,Clopidogrel,Cirrhosis
