PMID,Title,Journal,Year
39036171,Excessive Dynamic Airway Collapse After Entecavir Use in a Patient With Pegylated Interferon-Induced Undifferentiated Connective Tissue Disease and Entecavir Use to Prevent Hepatitis B Virus Reactivation Upon Giving Rituximab.,Cureus,2024
35132838,Dermatomyositis Following BNT162b2 mRNA COVID-19 Vaccination.,Journal of Korean medical science,2022
34046130,What would be the impact of COVID-19 on liver function of a patient with chronic hepatitis B? About a case and literature review.,The Pan African medical journal,2021
33398223,Effect of COVID-19 on Pre-existing Liver disease: What Hepatologist Should Know?,Journal of clinical and experimental hepatology,2021
33072462,A Rare Case of Hepatic Sarcoidosis Caused By Hepatitis B Virus and Treatment-Induced Opportunistic Infection.,Cureus,2020
33050924,Home Treatment of Older People with Symptomatic SARS-CoV-2 Infection (COVID-19): A structured Summary of a Study Protocol for a Multi-Arm Multi-Stage (MAMS) Randomized Trial to Evaluate the Efficacy and Tolerability of Several Experimental Treatments to Reduce the Risk of Hospitalisation or Death in outpatients aged 65 years or older (COVERAGE trial).,Trials,2020
32282956,Rapid and severe Covid-19 pneumonia with severe acute chest syndrome in a sickle cell patient successfully treated with tocilizumab.,American journal of hematology,2020
31852268,Infection risk in patients undergoing treatment for inflammatory arthritis: non-biologics versus biologics.,Expert review of clinical immunology,2020
31542069,Rowell Syndrome in Nigeria: Systemic Lupus Erythematosus Presenting as Recurrent Erythema Multiforme in a Young Woman.,Acta dermatovenerologica Croatica : ADC,2019
30064604,Atrophic and Annular Scarring Alopecia of the Scalp as a Finding in Underlying Systemic Sarcoidosis.,Acta dermatovenerologica Croatica : ADC,2017
30874235,Hepatocellular Carcinoma-Associated Polymyositis Presenting With Unilateral Upper Limb Subcutaneous Edema.,Archives of rheumatology,2018
28914852,[Efficiency of immunosuppressive therapy in virus-negative and virus-positive patients with morphologically verified lymphocytic myocarditis].,Terapevticheskii arkhiv,2017
25944689,Addition of rapamycin and hydroxychloroquine to metronomic chemotherapy as a second line treatment results in high salvage rates for refractory metastatic solid tumors: a pilot safety and effectiveness analysis in a small patient cohort.,Oncotarget,2015
25939523,Tumor necrosis factor-alpha antagonist therapy for concomitant rheumatoid arthritis and hepatitis C virus infection: a case series study.,Clinical rheumatology,2015
23872550,Connective tissue disease following hepatitis B vaccination.,Journal of clinical rheumatology : practical reports on rheumatic & musculoskeletal diseases,2013
23462883,DPP4 inhibitor-induced polyarthritis: a report of three cases.,Rheumatology international,2014
22011373,Hepatitis B vaccination in juvenile systemic lupus erythematosus.,Clinical and experimental rheumatology,2011
22448187,Outcome in a patient with systemic lupus erythematosus and concurrent chronic hepatitis B infection.,BMJ case reports,2010
20029164,Disseminated cutaneous lymphoid hyperplasia of 12 years' duration triggered by vaccination.,"Dermatology (Basel, Switzerland)",2010
17051718,[Assessment of sulfasalazine and hydroxichloroqine hepatotoxicity in patients with rheumatic arthritis and isolated HBS-antigen positivity].,Likars'ka sprava,2004
