pmid,title,journal,year,drug,disease
40844771,Estimating Costs of Market Exclusivity Extensions For 4 Top-Selling Prescription Drugs in the US.,JAMA health forum,2025,Imatinib,Multiple Sclerosis
40430462,New Challenging Systemic Therapies for Juvenile Scleroderma: A Comprehensive Review.,"Pharmaceuticals (Basel, Switzerland)",2025,Imatinib,Multiple Sclerosis
38885484,Comparison of treatment response measures in cutaneous sclerosis after allogeneic hematopoietic cell transplantation.,Blood advances,2024,Imatinib,Multiple Sclerosis
33361796,Blocking PDGF-CC signaling ameliorates multiple sclerosis-like neuroinflammation by inhibiting disruption of the blood-brain barrier.,Scientific reports,2020,Imatinib,Multiple Sclerosis
32770109,Network-based modeling of drug effects on disease module in systemic sclerosis.,Scientific reports,2020,Imatinib,Multiple Sclerosis
33332067,,,2020,Imatinib,Multiple Sclerosis
32260484,Imatinib Sets Pericyte Mosaic in the Retina.,International journal of molecular sciences,2020,Imatinib,Multiple Sclerosis
31845621,CNS demyelination after initiating the tyrosine kinase inhibitor imatinib: A report of two cases.,"Multiple sclerosis (Houndmills, Basingstoke, England)",2020,Imatinib,Multiple Sclerosis
30902661,"Expanding spectrum of anticancer drug, imatinib, in the disorders affecting brain and spinal cord.",Pharmacological research,2019,Imatinib,Multiple Sclerosis
29550892,A Role for the Non-Receptor Tyrosine Kinase Abl2/Arg in Experimental Neuroinflammation.,Journal of neuroimmune pharmacology : the official journal of the Society on NeuroImmune Pharmacology,2018,Imatinib,Multiple Sclerosis
27524729,Pharmacological targeting of the PDGF-CC signaling pathway for blood-brain barrier restoration in neurological disorders.,Pharmacology & therapeutics,2016,Imatinib,Multiple Sclerosis
26630962,Tyrosine Kinase Inhibitor as a new Therapy for Ischemic Stroke and other Neurologic Diseases: is there any Hope for a Better Outcome?,Current neuropharmacology,2015,Imatinib,Multiple Sclerosis
25849593,Correction: imatinib ameliorates neuroinflammation in a rat model of multiple sclerosis by enhancing blood-brain barrier integrity and by modulating the peripheral immune response.,PloS one,2015,Imatinib,Multiple Sclerosis
25527259,Attenuation of fibrosis with selective inhibition of c-Abl by siRNA in systemic sclerosis dermal fibroblasts.,Archives of dermatological research,2015,Imatinib,Multiple Sclerosis
25298631,Induction of multiple sclerosis and response to tyrosine kinase inhibitors.,Indian journal of clinical biochemistry : IJCB,2014,Imatinib,Multiple Sclerosis
24697802,Imatinib: a novel treatment approach for generalized morphea.,International journal of dermatology,2014,Imatinib,Multiple Sclerosis
24659124,Effects of imatinib mesylate in mouse models of multiple sclerosis and in vitro determinants.,"Iranian journal of allergy, asthma, and immunology",2014,Imatinib,Multiple Sclerosis
23947692,Imatinib mesylate: an innovation in treatment of autoimmune diseases.,Recent patents on inflammation & allergy drug discovery,2013,Imatinib,Multiple Sclerosis
23437178,Imatinib ameliorates neuroinflammation in a rat model of multiple sclerosis by enhancing blood-brain barrier integrity and by modulating the peripheral immune response.,PloS one,2013,Imatinib,Multiple Sclerosis
23339135,Imatinib-induced amelioration of neurologic deficits in a rare case of simultaneous association of missed multiple sclerosis and chronic myeloblastic leukemia.,"Multiple sclerosis (Houndmills, Basingstoke, England)",2013,Imatinib,Multiple Sclerosis
22407696,Imaging features of bone metastases in patients with gastrointestinal stromal tumors.,"Diagnostic and interventional radiology (Ankara, Turkey)",2012,Imatinib,Multiple Sclerosis
21847523,Tyrosine kinase inhibitors ameliorate autoimmune encephalomyelitis in a mouse model of multiple sclerosis.,Journal of clinical immunology,2011,Imatinib,Multiple Sclerosis
17717597,"FTY720, a new alternative for treating blast crisis chronic myelogenous leukemia and Philadelphia chromosome-positive acute lymphocytic leukemia.",The Journal of clinical investigation,2007,Imatinib,Multiple Sclerosis
17560008,Modulation of T-effector function by imatinib at the level of cytokine secretion.,Experimental hematology,2007,Imatinib,Multiple Sclerosis
16981009,Selective tyrosine kinase inhibition by imatinib mesylate for the treatment of autoimmune arthritis.,The Journal of clinical investigation,2006,Imatinib,Multiple Sclerosis
16970656,"Molecular medicine, the Medicare drug benefit, and the need for cost control.",Journal of the American Geriatrics Society,2006,Imatinib,Multiple Sclerosis
15677564,Autocrine- and paracrine-activated receptor tyrosine kinases in classic Hodgkin lymphoma.,Blood,2005,Imatinib,Multiple Sclerosis
12503938,Concurrent administration of interferon alfa-2b and beta-1a.,The Annals of pharmacotherapy,2003,Imatinib,Multiple Sclerosis
