PMID,Title,Journal,Year
37069717,Post-Exposure Prophylaxis for COVID-19: A Systematic Review.,Infectious disorders drug targets,2023
36183175,Impact of prophylactic antimalarials in pregnant women living with Human Immunodeficiency Virus on birth outcomes in Botswana.,Tropical medicine & international health : TM & IH,2022
35848575,High burden of malaria among Malawian adults on antiretroviral therapy after discontinuing prophylaxis.,"AIDS (London, England)",2022
35777878,Systematic review of spontaneous reports of myocarditis and pericarditis in transplant recipients and immunocompromised patients following COVID-19 mRNA vaccination.,BMJ open,2022
35523829,Modulation of the autophagic pathway inhibits HIV-1 infection in human lymphoid tissue cultured ex vivo.,Scientific reports,2022
34336157,Disentangling the Association of Hydroxychloroquine Treatment with Mortality in Covid-19 Hospitalized Patients through Hierarchical Clustering.,Journal of healthcare engineering,2021
34313204,Current Treatments and Therapeutic Options for COVID-19 Patients: A Systematic Review.,Infectious disorders drug targets,2022
34015598,Clinical outcomes of patients with mild COVID-19 following treatment with hydroxychloroquine in an outpatient setting.,International immunopharmacology,2021
33744963,Revisiting Co-trimoxazole Prophylaxis for African Adults in the Era of Antiretroviral Therapy: A Randomized Controlled Clinical Trial.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2021
33573699,Safety and effectiveness of high-dose vitamin C in patients with COVID-19: a randomized open-label clinical trial.,European journal of medical research,2021
33476807,Prophylaxis for COVID-19: a systematic review.,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2021
33382449,"Early experimental COVID-19 therapies: associations with length of hospital stay, mortality and related costs.",Swiss medical weekly,2020
33357637,A systematic review of ECG findings in patients with COVID-19.,Indian heart journal,2020
33289973,A Cluster-Randomized Trial of Hydroxychloroquine for Prevention of Covid-19.,The New England journal of medicine,2021
33264556,Repurposed Antiviral Drugs for Covid-19 - Interim WHO Solidarity Trial Results.,The New England journal of medicine,2021
33261845,Computational drug discovery and repurposing for the treatment of COVID-19: A systematic review.,Bioorganic chemistry,2021
33243134,COVID-19 Treatment Success After Repeat Courses of Azithromycin: A Report of Three Cases.,Infectious disorders drug targets,2021
33152616,"Molecular screening of antimalarial, antiviral, anti-inflammatory and HIV protease inhibitors against spike glycoprotein of coronavirus.",Journal of molecular graphics & modelling,2021
32859477,Use of hydroxychloroquine in hospitalised COVID-19 patients is associated with reduced mortality: Findings from the observational multicentre Italian CORIST study.,European journal of internal medicine,2020
32853672,Safety and effectiveness of azithromycin in patients with COVID-19: An open-label randomised trial.,International journal of antimicrobial agents,2020
