PMID,Title,Journal,Year
39322597,Do bisphosphonates and RANKL inhibitors alter the progression of coronary artery calcification? A systematic review.,BMJ open,2024
39248270,Effect of Denosumab or Alendronate on Vascular Calcification: Secondary Analysis of SALTIRE2 Randomized Controlled Trial.,Journal of the American Heart Association,2024
38325352,Denosumab Decreases Epicardial Adipose Tissue Attenuation in Dialysis Patients with Secondary Hyperparathyroidism and Low Bone Mass.,Cardiorenal medicine,2024
38145616,Efficacy and safety of denosumab treatment for Korean patients with Stage 3b-4 chronic kidney disease and osteoporosis.,The Korean journal of internal medicine,2024
37881187,Antiosteoporosis medications and cardiovascular disease: a population-based nationwide nested case-control study.,Frontiers in pharmacology,2023
36620697,Vascular calcification: Molecular mechanisms and therapeutic interventions.,MedComm,2023
36287217,One-Year Romosozumab Treatment Followed by One-Year Denosumab Treatment for Osteoporosis in Patients on Hemodialysis: An Observational Study.,Calcified tissue international,2023
36207048,Do bisphosphonates and RANKL inhibitors alter the progression of coronary artery calcification? A systematic review and meta-analysis protocol.,BMJ open,2022
32725307,Assessment of Cardiovascular Safety of Anti-Osteoporosis Drugs.,Drugs,2020
31897759,No impact of anti-Rank ligand and PTH analogs on cardiovascular risk in postmenopausal osteoporosis: a systematic literature review and meta-analysis.,Archives of osteoporosis,2020
