PMID,Title,Journal,Year
40725242,"Machine Learning-Based Prognostic Signature in Breast Cancer: Regulatory T Cells, Stemness, and Deep Learning for Synergistic Drug Discovery.",International journal of molecular sciences,2025
40699802,Synergistic Antitumor Effects of Ivermectin and Metformin in Canine Breast Cancer via PI3K/AKT/mTOR Pathway Inhibition.,Current issues in molecular biology,2025
40569965,Ivermectin inhibits epithelial-to-mesenchymal transition via Wnt signaling in endocrine-resistant breast cancer cells.,PloS one,2025
40082046,Transport mechanisms of pesticide mixtures impairing intestinal barrier function in mice.,Pesticide biochemistry and physiology,2025
39890170,Recombinant Methioninase (rMETase) Synergistically Sensitizes Ivermectin-resistant MCF-7 Breast Cancer Cells 9.9 Fold to Low-dose Ivermectin.,Anticancer research,2025
39499082,Patient-Derived Organoids on a Microarray for Drug Resistance Study in Breast Cancer.,Analytical chemistry,2024
39144564,Ivermectin Synergizes with Modulated Electro-hyperthermia and Improves Its Anticancer Effects in a Triple-Negative Breast Cancer Mouse Model.,ACS pharmacology & translational science,2024
38906021,Novel selective inhibitors of macropinocytosis-dependent growth in pancreatic ductal carcinoma.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2024
38204967,Structural and molecular characterization of lopinavir and ivermectin as breast cancer resistance protein (BCRP/ABCG2) inhibitors.,EXCLI journal,2023
36738520,A pilot study of chemotherapy combinations in rats: Focus on mammary cancer treatment in female dogs.,Research in veterinary science,2023
36381328,Ivermectin inhibits tumor metastasis by regulating the Wnt/beta-catenin/integrin beta1/FAK signaling pathway.,American journal of cancer research,2022
35064555,An unusual case of gastric outlet obstruction and melena.,Clinical journal of gastroenterology,2022
34800996,Association between convalescent plasma treatment and mortality in COVID-19: a collaborative systematic review and meta-analysis of randomized clinical trials.,BMC infectious diseases,2021
34218593,Albendazole and Mebendazole as Anti-Parasitic and Anti-Cancer Agents: an Update.,The Korean journal of parasitology,2021
33654071,Ivermectin converts cold tumors hot and synergizes with immune checkpoint blockade for treatment of breast cancer.,NPJ breast cancer,2021
32474842,Antitumor effects of ivermectin at clinically feasible concentrations support its clinical development as a repositioned cancer drug.,Cancer chemotherapy and pharmacology,2020
32050731,Identification of Functional Transcriptional Binding Sites within Chicken Abcg2 Gene Promoter and Screening Its Regulators.,Genes,2020
31658701,The PAK1-Stat3 Signaling Pathway Activates IL-6 Gene Transcription and Human Breast Cancer Stem Cell Formation.,Cancers,2019
31215501,Ivermectin reverses the drug resistance in cancer cells through EGFR/ERK/Akt/NF-kappaB pathway.,Journal of experimental & clinical cancer research : CR,2019
30103215,Oleic acid increases uptake and decreases the P-gp-mediated efflux of the veterinary anthelmintic Ivermectin.,Drug research,2019
