PMID,Title,Journal,Year
40100484,Drug repositioning as a promising approach for the eradication of emerging and re-emerging viral agents.,Molecular diversity,2025
39450270,[Evidence map of chikungunya treatmentsMapa de la evidencia sobre el tratamiento del chikunguna].,Revista panamericana de salud publica = Pan American journal of public health,2024
38196945,"Integrated control strategies for dengue, Zika, and Chikungunya virus infections.",Frontiers in immunology,2023
37075333,Hydroxychloroquine for the management of chronic chikungunya arthritis.,Revista do Instituto de Medicina Tropical de Sao Paulo,2023
36561535,Development and Application of Treatment for Chikungunya Fever.,Research and reports in tropical medicine,2022
35666998,Treatment of chikungunya-associated joint pain: a systematic review of controlled clinical trials.,Transactions of the Royal Society of Tropical Medicine and Hygiene,2022
33738722,HPLC methods for choloroquine determination in biological samples and pharmaceutical products.,"Daru : journal of Faculty of Pharmacy, Tehran University of Medical Sciences",2021
33694220,Effects of chloroquine or hydroxychloroquine treatment on non-SARS-CoV2 viral infections: A systematic review of clinical studies.,Reviews in medical virology,2021
33420775,Chikungunya arthritis - should we expect it to become more common in Portuguese rheumatology?,Acta reumatologica portuguesa,2020
33202656,Recent Clinical and Preclinical Studies of Hydroxychloroquine on RNA Viruses and Chronic Diseases: A Systematic Review.,"Molecules (Basel, Switzerland)",2020
33136531,Current Status and a Perspective of Mosquito-Borne Diseases in the Republic of Korea.,"Vector borne and zoonotic diseases (Larchmont, N.Y.)",2021
32924956,Impact of Chronic Use of Antimalarials on SARS-CoV-2 Infection in Patients With Immune-Mediated Rheumatic Diseases: Protocol for a Multicentric Observational Cohort Study.,JMIR research protocols,2020
32837118,Destabilizing the structural integrity of COVID-19 by caulerpin and its derivatives along with some antiviral drugs: An in silico approaches for a combination therapy.,Structural chemistry,2020
32634079,The Role of Chloroquine and Hydroxychloroquine in Immune Regulation and Diseases.,Current pharmaceutical design,2020
32470568,Clinical evidence for repurposing chloroquine and hydroxychloroquine as antiviral agents: a systematic review.,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2020
31599872,Advice for travelers.,The Medical letter on drugs and therapeutics,2019
31310373,Molecular docking studies of chloroquine and its derivatives against P23(pro-zbd) domain of chikungunya virus: Implication in designing of novel therapeutic strategies.,Journal of cellular biochemistry,2019
29772762,Paradoxical Effect of Chloroquine Treatment in Enhancing Chikungunya Virus Infection.,Viruses,2018
28609439,Interventions for treating patients with chikungunya virus infection-related rheumatic and musculoskeletal disorders: A systematic review.,PloS one,2017
28286997,Antiviral activity of cationic amphiphilic drugs.,Expert review of anti-infective therapy,2017
