PMID,Title,Journal,Year
35730131,Investigation of CYP3A induction by PF-05251749 in early clinical development: comparison of linear slope physiologically based pharmacokinetic prediction and biomarker response.,Clinical and translational science,2022
34585951,Intracellular Accumulation of Novel and Clinically Used TB Drugs Potentiates Intracellular Synergy.,Microbiology spectrum,2021
34445158,Nasal Rifampicin Improves Cognition in a Mouse Model of Dementia with Lewy Bodies by Reducing alpha-Synuclein Oligomers.,International journal of molecular sciences,2021
34421917,"Warm, Sweetened Milk at the Twilight of Immunity - Alzheimer's Disease - Inflammaging, Insulin Resistance, M. paratuberculosis and Immunosenescence.",Frontiers in immunology,2021
33439535,Model-Informed Pediatric Dose Selection for Dapagliflozin by Incorporating Developmental Changes.,CPT: pharmacometrics & systems pharmacology,2021
33187454,Rifampicin decreases neuroinflammation to maintain mitochondrial function and calcium homeostasis in rotenone-treated zebrafish.,Drug and chemical toxicology,2022
32824985,"4,4'-Diaminodiphenyl Sulfone (DDS) as an Inflammasome Competitor.",International journal of molecular sciences,2020
31648047,Rifampicin attenuates rotenone-treated microglia inflammation via improving lysosomal function.,Toxicology in vitro : an international journal published in association with BIBRA,2020
31349736,Rifampicin and Its Derivative Rifampicin Quinone Reduce Microglial Inflammatory Responses and Neurodegeneration Induced In Vitro by alpha-Synuclein Fibrillary Aggregates.,Cells,2019
29435803,Rifampicin Prevents SH-SY5Y Cells from Rotenone-Induced Apoptosis via the PI3K/Akt/GSK-3beta/CREB Signaling Pathway.,Neurochemical research,2018
28986232,Rifampicin inhibits rotenone-induced microglial inflammation via enhancement of autophagy.,Neurotoxicology,2017
28881378,Effects of Rifampin on the Pharmacokinetics of a Single Dose of Istradefylline in Healthy Subjects.,Journal of clinical pharmacology,2018
28132806,Rifampicin pre-treatment inhibits the toxicity of rotenone-induced PC12 cells by enhancing sumoylation modification of alpha-synuclein.,Biochemical and biophysical research communications,2017
27917933,Inhibition of alpha-synuclein aggregation by multifunctional dopamine agonists assessed by a novel in vitro assay and an in vivo Drosophila synucleinopathy model.,Scientific reports,2016
27346745,"Design, synthesis, and In vitro antituberculosis activity of 2(5H)-Furanone derivatives.",IUBMB life,2016
26574146,"Impact of physiological, pathological and environmental factors on the expression and activity of human cytochrome P450 2D6 and implications in precision medicine.",Drug metabolism reviews,2015
26086368,Rifampicin attenuates rotenone-induced inflammation via suppressing NLRP3 inflammasome activation in microglia.,Brain research,2015
25763826,Optimizing clinical trial design for multiple system atrophy: lessons from the rifampicin study.,Clinical autonomic research : official journal of the Clinical Autonomic Research Society,2015
25639970,Biomaterial modification of urinary catheters with antimicrobials to give long-term broadspectrum antibiofilm activity.,Journal of controlled release : official journal of the Controlled Release Society,2015
24905548,RIFAMPICIN: an antibiotic with brain protective function.,Brain research bulletin,2014
