pmid,title,journal,year,drug,disease
33938788,Fixed-dose combination amlodipine-celecoxib for treatment of hypertension and osteoarthritis pain: an up-to-date evaluation.,Expert opinion on pharmacotherapy,2021,Amlodipine,Osteoarthritis
32882657,Smart UV spectrophotometric methods based on simple mathematical filtration for the simultaneous determination of celecoxib and ramipril in their pharmaceutical mixtures with amlodipine: A comparative statistical study.,"Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",2021,Amlodipine,Osteoarthritis
32555121,Consensi --a fixed dose combination of amlodipine and celecoxib.,The Medical letter on drugs and therapeutics,2020,Amlodipine,Osteoarthritis
32526403,"An enhanced first derivative synchronous spectrofluorimetric method for determination of the newly co-formulated drugs, amlodipine and celecoxib in pharmaceutical preparation and human plasma.","Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",2020,Amlodipine,Osteoarthritis
31525229,Development of UV spectrophotometry methods for concurrent quantification of amlodipine and celecoxib by manipulation of ratio spectra in pure and pharmaceutical formulation.,PloS one,2019,Amlodipine,Osteoarthritis
30900286,Consensi: Is it a conscientious combination?,British journal of clinical pharmacology,2019,Amlodipine,Osteoarthritis
30362840,Amlodipine and celecoxib for treatment of hypertension and osteoarthritis pain.,Expert review of clinical pharmacology,2018,Amlodipine,Osteoarthritis
30240679,Fixed-Dose Combination Amlodipine/Celecoxib (Consensi) for Hypertension and Osteoarthritis.,The American journal of medicine,2019,Amlodipine,Osteoarthritis
30142738,Diffuse vesiculobullous eruption with systemic findings.,Dermatology online journal,2018,Amlodipine,Osteoarthritis
25573427,Positive side effects of Ca antagonists for osteoarthritic joints-results of an in vivo pilot study.,Journal of orthopaedic surgery and research,2015,Amlodipine,Osteoarthritis
22053561,Prohypertensive effects of non-steroidal anti-inflammatory drugs are mostly due to vasoconstriction.,Collegium antropologicum,2011,Amlodipine,Osteoarthritis
21568075,[Merits of paracetamol in osteoarthritic hypertensive patients].,Acta medica Croatica : casopis Hravatske akademije medicinskih znanosti,2011,Amlodipine,Osteoarthritis
18953082,Interaction between antihypertensives and NSAIDs in primary care: a controlled trial.,The Canadian journal of clinical pharmacology = Journal canadien de pharmacologie clinique,2008,Amlodipine,Osteoarthritis
