pmid,title,journal,year,drug,disease
40085417,Atorvastatin attenuates the expression of damage-associated molecular patterns and inflammatory cytokines in patients with psoriasis.,Pharmacological reports : PR,2025,Atorvastatin,Psoriasis
39102854,Coproporphyrin-I as a Selective OATP1B Biomarker Can Be Used to Delineate the Mechanisms of Complex Drug-Drug Interactions: Cedirogant Case Study.,Clinical pharmacology and therapeutics,2024,Atorvastatin,Psoriasis
35644872,The exacerbating effect of atorvastatin on psoriasis.,Dermatologic therapy,2022,Atorvastatin,Psoriasis
35490599,Statin therapy upregulates arachidonic acid status via enhanced endogenous synthesis in patients with plaque psoriasis.,"Prostaglandins, leukotrienes, and essential fatty acids",2022,Atorvastatin,Psoriasis
33762935,Liangxue Jiedu Formula Improves Psoriasis and Dyslipidemia Comorbidity via PI3K/Akt/mTOR Pathway.,Frontiers in pharmacology,2021,Atorvastatin,Psoriasis
32979907,Beneficial Effects of Adding Topical Atorvastatin 5% Cream to Topical Betamethasone 1% Ointment on Chronic Hand Eczema.,Archives of Iranian medicine,2020,Atorvastatin,Psoriasis
32051699,The effect of statins on psoriasis severity: a meta-analysis of randomized clinical trials.,Archives of medical science : AMS,2020,Atorvastatin,Psoriasis
31118730,Comparison of efficacy and safety of atorvastatin 5% lotion and betamethasone 0.1% lotion in the treatment of scalp seborrheic dermatitis.,"Clinical, cosmetic and investigational dermatology",2019,Atorvastatin,Psoriasis
29492087,Atorvastatin as an adjuvant with betamethasone valerate reduces disease severity and cardiovascular risks in Psoriasis.,Pakistan journal of medical sciences,2017,Atorvastatin,Psoriasis
28979024,"A Case of Psoriasis Vulgaris Aggravated with Atorvastatin, Aided by Concomitant Cyclosporine.",Indian journal of dermatology,2017,Atorvastatin,Psoriasis
28573499,Effectiveness of Lipid-Lowering Statin Therapy in Patients With and Without Psoriasis.,Clinical drug investigation,2017,Atorvastatin,Psoriasis
28540870,"Atorvastatin as adjunctive therapy for chronic plaque type psoriasis versus betamethasone valerate alone: A randomized, double-blind, placebo-controlled trial.","Indian journal of dermatology, venereology and leprology",2017,Atorvastatin,Psoriasis
25311664,Topical atorvastatin ameliorates 12-O-tetradecanoylphorbol-13-acetate induced skin inflammation by reducing cutaneous cytokine levels and NF-kappaB activation.,Archives of pharmacal research,2015,Atorvastatin,Psoriasis
25283515,Modulation of LXR-alpha and the effector genes by Ascorbic acid and Statins in psoriatic keratinocytes.,Molecular and cellular biochemistry,2014,Atorvastatin,Psoriasis
24699940,Systemic inflammation in patients with inflammatory joint diseases does not influence statin dose needed to obtain LDL cholesterol goal in cardiovascular prevention.,Annals of the rheumatic diseases,2015,Atorvastatin,Psoriasis
24550599,Clopidogrel: a possible exacerbating factor for psoriasis.,Indian journal of pharmacology,2014,Atorvastatin,Psoriasis
23754638,Rational for statin use in psoriatic patients.,Archives of dermatological research,2013,Atorvastatin,Psoriasis
22026392,Atorvastatin for the treatment of plaque-type psoriasis.,Pharmacotherapy,2011,Atorvastatin,Psoriasis
20459404,[Possibilities of atorvastatin in complex management of extensive psoriasis in patients with arterial hypertension].,Kardiologiia,2010,Atorvastatin,Psoriasis
21886735,A case of psoriasis worsened by atorvastatin.,Journal of dermatological case reports,2009,Atorvastatin,Psoriasis
15186318,Statins: novel additions to the dermatologic arsenal?,Experimental dermatology,2004,Atorvastatin,Psoriasis
