PMID,Title,Journal,Year
40736492,Top 20 Research Studies of 2024 for Primary Care Physicians.,American family physician,2025
40698016,Use of obesity medications in a young pediatric patient with optic nerve hypoplasia and severe early-onset obesity: A case report.,Obesity pillars,2025
40269900,Correction: Semaglutide restores astrocyte-vascular interactions and blood-brain barrier integrity in a model of diet-induced metabolic syndrome.,Diabetology & metabolic syndrome,2025
40191829,Opaganib Promotes Weight Loss and Suppresses High-Fat Diet-Induced Obesity and Glucose Intolerance.,"Diabetes, metabolic syndrome and obesity : targets and therapy",2025
39996062,"Efficacy and safety of once-weekly semaglutide monotherapy in a young subject with Prader-Willi syndrome, obesity, and type 2 diabetes: a case report.",Frontiers in endocrinology,2025
39947393,Newer Glucagon-Like Peptide-1 Receptor Agonists Are Associated With Improved Glycemic Control in US Adults With Type 2 Diabetes: A Population-Level Time Series Analysis.,Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,2025
39888616,Discontinuation and Reinitiation of Dual-Labeled GLP-1 Receptor Agonists Among US Adults With Overweight or Obesity.,JAMA network open,2025
39754250,Semaglutide restores astrocyte-vascular interactions and blood-brain barrier integrity in a model of diet-induced metabolic syndrome.,Diabetology & metabolic syndrome,2025
39605939,Editorial: Insights in obesity: 2023.,Frontiers in endocrinology,2024
39217571,"Semaglutide, COVID-19 Mortality, and the Power of Harnessing Ongoing Clinical Trials During Unexpected Outbreaks.",Journal of the American College of Cardiology,2024
39217559,The Effect of Semaglutide on Mortality and COVID-19-Related Deaths: An Analysis From the SELECT Trial.,Journal of the American College of Cardiology,2024
39003007,Obesity: Post-Pandemic Weight Management.,Pediatric clinics of North America,2024
38524636,Semaglutide as a potential therapeutic alternative for HNF1B-MODY: a case study.,Frontiers in endocrinology,2024
38031404,Postmarket safety profile of suicide/self-injury for GLP-1 receptor agonist: a real-world pharmacovigilance analysis.,European psychiatry : the journal of the Association of European Psychiatrists,2023
37990666,A comparison between weight loss outcomes with anti-obesity medications before and during Covid-19 pandemic at a tertiary weight management center.,Obesity pillars,2022
37720167,The impact of preadmission/prediagnosis use of GLP-1 receptor agonists on COVID-19 mortality in patients with diabetes: A systematic review and meta-analysis.,Health science reports,2023
37649300,A network meta-analysis of association between cardiometabolic risk factors and COVID-19 outcome severity.,Journal of diabetes,2023
37323321,"Severe, Complicated Pancreatitis With an Unclear Etiology.",Cureus,2023
37094296,National trends in prescription drug expenditures and projections for 2023.,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,2023
35815766,[Benefits of telematic monitoring for weight loss in overweight and obese patients in times of confinement].,Nutricion hospitalaria,2022
