PMID,Title,Journal,Year
40611935,Impact of Resistance Associated Substitutions and Predictors of Treatment Failure Following Direct-acting Antiviral Therapy in a Viral Hepatitis C Elimination Cohort.,Journal of clinical and experimental hepatology,2025
40573334,"Long-Term Outcomes of Ledipasvir/Sofosbuvir Treatment in Hepatitis C: Viral Suppression, Hepatocellular Carcinoma, and Mortality in Mongolia.",Viruses,2025
39837808,Hepatitis C Treatment With Generic Sofosbuvir-Based Regimens in Patients Undergoing Hemodialysis.,Hemodialysis international. International Symposium on Home Hemodialysis,2025
39583485,Assessing the Efficacy of Novel Antiviral Therapies in Treating Hepatitis C.,Cureus,2024
39350869,Effectiveness of Ledipasvir-Sofosbuvir 12 Weeks After Hepatitis C Virus Genotype 1 Infection and the Factors Associated With Sustained Virologic Response: A Retrospective Study.,Cureus,2024
39279288,High efficacy and safety of direct-acting antivirals for the treatment of chronic hepatitis C: A cohort study conducted in Vietnam.,Pharmacology research & perspectives,2024
39092072,"Efficacy, safety, and quality of life profile of Genotype-3 Chronic Hepatitis-C Pakistani patients receiving ledipasvir plus sofosbuvir treatment.",Pakistan journal of medical sciences,2024
39064561,Prognosis Following Sustained Virologic Response in Korean Chronic Hepatitis C Patients Treated with Sofosbuvir-Based Treatment: Data from a Multicenter Prospective Observational Study up to 7 Years.,"Medicina (Kaunas, Lithuania)",2024
38702350,"Feasibility, safety, efficacy and potential scaling-up of sofosbuvir-based HCV treatment in Central and West Africa: (TAC ANRS 12311 trial).",Scientific reports,2024
38522854,Comparison of Glecaprevir/Pibrentasvir and Sofosbuvir/Ledipasvir in Patients with Hepatitis C Virus Genotype 1 and 2 in South Korea.,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,2024
38495284,Autoimmune hepatitis and primary sclerosing cholangitis after direct-acting antiviral treatment for hepatitis C virus: A case report.,World journal of hepatology,2024
38261859,Sofosbuvir/Velpatasvir/Voxilaprevir for Hepatitis C Virus Retreatment in Difficult-to-treat Patients: A Real-life Observational Study from India.,Journal of clinical and experimental hepatology,2024
37925363,Ledipasvir/Sofosbuvir in Hepatitis C Virus-Infected Children With Hematological Malignancies: A Pharmacokinetic Study.,Clinical therapeutics,2024
37870551,Real-world value of direct-acting antivirals for hepatitis C at Kaiser Permanente Southern California.,The American journal of managed care,2023
37841743,The efficacy and safety of direct-acting antiviral regimens for end-stage renal disease patients with HCV infection: a systematic review and network meta-analysis.,Frontiers in public health,2023
37805816,Experience with direct-acting antivirals in genotype 1-5 infected chronic hepatitis C patients in Turkey.,Annals of Saudi medicine,2023
37693269,Hepatitis C Retreatment With First-Line Direct Acting Antiviral Drugs.,Journal of clinical and experimental hepatology,2023
37355962,"Pre-existing, treatment-specific resistance-associated substitutions in hepatitis C virus genotype 1 and 3 and viral RNA titers during treatment with direct-acting antivirals.","APMIS : acta pathologica, microbiologica, et immunologica Scandinavica",2023
37286314,Treatment effectiveness and side effects of patients with hepatitis C in the prisons of Southern Taiwan: a real-life retrospective analysis.,BMJ open,2023
37254310,In silico molecular study of hepatitis B virus X protein as a therapeutic target.,Journal of biomolecular structure & dynamics,2024
