PMID,Title,Journal,Year
40124205,Dual Burden of MDR-TB and COVID-19 in a Previously Treated Tuberculosis Case: Diagnostic and Therapeutic Dilemmas.,Clinical case reports,2025
39441308,PEROXIDATION OF SALIVA LIPIDS IN PATIENTS WITH POSTCOVID SYNDROME DURING HIRUDOTHERAPY.,Georgian medical news,2024
38760665,"Tuberculosis preventive treatment uptake among people living with HIV during COVID-19 period in Addis Ababa, Ethiopia: a retrospective data review.",BMC infectious diseases,2024
37093458,Role of Cytochrome P450 2C9 in COVID-19 Treatment: Current Status and Future Directions.,European journal of drug metabolism and pharmacokinetics,2023
36845041,Integrative network pharmacology and in silico analyses identify the anti-omicron SARS-CoV-2 potential of eugenol.,Heliyon,2023
36818594,The impact of the COVID-19 pandemic in tuberculosis preventive treatment in Brazil: a retrospective cohort study using secondary data.,Lancet regional health. Americas,2023
36099187,Quantum chemical studies on the binding domain of SARS-CoV-2 S-protein: human ACE2 interface complex.,Journal of biomolecular structure & dynamics,2023
35944070,"Genome-wide association studies of global Mycobacterium tuberculosis resistance to 13 antimicrobials in 10,228 genomes identify new resistance mechanisms.",PLoS biology,2022
35846931,"SARS-CoV-2, HIV, and Mycobacterium tuberculosis triple co-infection.",Clinical case reports,2022
35490897,Allostery and Missense Mutations as Intermittently Linked Promising Aspects of Modern Computational Drug Discovery.,Journal of molecular biology,2022
35453970,Severe Respiratory Failure Due to Pulmonary BCGosis in a Patient Treated for Superficial Bladder Cancer.,"Diagnostics (Basel, Switzerland)",2022
35373160,The 2021 WHO catalogue of Mycobacterium tuberculosis complex mutations associated with drug resistance: A genotypic analysis.,The Lancet. Microbe,2022
35135769,"Impact of COVID-19 pandemic on TB prevention and care in Addis Ababa, Ethiopia: a retrospective database study.",BMJ open,2022
34090304,MENINGO-ENCEPHALITIS IN A MIDDLE-AGED WOMAN HOSPITALIZED FOR COVID-19.,"Wiadomosci lekarskie (Warsaw, Poland : 1960)",2021
33767276,Risk of QT prolongation through drug interactions between hydroxychloroquine and concomitant drugs prescribed in real world practice.,Scientific reports,2021
33686748,Nicotinamide pathways as the root cause of sepsis - an evolutionary perspective on macrophage energetic shifts.,The FEBS journal,2022
32863134,Modeling Potential Autophagy Pathways in COVID-19 and Sarcoidosis.,Trends in immunology,2020
32758569,In silico molecular docking analysis for repurposing therapeutics against multiple proteins from SARS-CoV-2.,European journal of pharmacology,2020
