PMID,Title,Journal,Year
39401259,Risk factors of thromboembolic events in patients with scrub typhus.,PLoS neglected tropical diseases,2024
35152432,Systematic review of drug-drug interactions between rifamycins and anticoagulant and antiplatelet agents and considerations for management.,Pharmacotherapy,2022
34695791,Multibacillary Mid-Borderline Leprosy with Type 1 Lepra Reaction and Concurrent Latent Tuberculosis.,The American journal of tropical medicine and hygiene,2021
33542643,Genetic Polymorphism Effect on Warfarin-Rifampin Interaction: A Case Report and Review of Literature.,Pharmacogenomics and personalized medicine,2021
32660103,Toxicoproteomic Profiling of hPXR Transgenic Mice Treated with Rifampicin and Isoniazid.,Cells,2020
30560051,Pulmonary vein thrombosis secondary to tuberculosis in a non-HIV infected patient.,Respiratory medicine case reports,2019
28936998,Venous thromboembolism due to hyperhomocysteinaemia and tuberculosis.,The National medical journal of India,2017
28626538,Septic Thrombophlebitis with Persistent Methicillin-Resistant Staphylococcus Aureus Bacteremia and de Novo Resistance to Vancomycin and Daptomycin.,Infectious disease reports,2017
27384841,Neurobrucellosis and venous sinus thrombosis: an uncommon association.,Revista da Sociedade Brasileira de Medicina Tropical,2016
26935961,CATheter Infections in CHildren (CATCH): a randomised controlled trial and economic evaluation comparing impregnated and standard central venous catheters in children.,"Health technology assessment (Winchester, England)",2016
26477148,[TREATING SACROILIAC JOINT TUBERCULOSIS WITH RIFAMPICIN-LOADED OsteoSet].,Zhongguo xiu fu chong jian wai ke za zhi = Zhongguo xiufu chongjian waike zazhi = Chinese journal of reparative and reconstructive surgery,2015
26117663,Lemierre's syndrome: An unusual presentation.,Medecine et maladies infectieuses,2015
25407386,Five-Lumen Antibiotic-Impregnated Femoral Central Venous Catheters in Severely Burned Patients: An Investigation of Device Utility and Catheter-Related Bloodstream Infection Rates.,Journal of burn care & research : official publication of the American Burn Association,2015
25269350,Cat scratch disease associated with retinal vein occlusion.,The Israel Medical Association journal : IMAJ,2014
23069229,[Bleedings during vitamin K antagonist therapy associated with ciclosporin and rifampicin].,"Presse medicale (Paris, France : 1983)",2013
22644982,Possible case of nafcillin-induced acute interstitial nephritis.,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,2012
22607288,Atypical Hansen's disease presenting as florid verrucous plaques on the lower extremities: a case report.,International journal of dermatology,2012
22024559,"Clinical, diagnostic and therapeutic approaches to complications of brucellosis: an experience of 12 years.","Medical principles and practice : international journal of the Kuwait University, Health Science Centre",2012
17721377,Observational trial of antibiotic-coated central venous catheters in critically ill pediatric patients.,The Pediatric infectious disease journal,2007
17541320,Update on the interaction of rifampin and warfarin.,Progress in cardiovascular nursing,2007
