PMID,Title,Journal,Year
40787732,"The efficacy of hyperthermia-based multimodal therapy is dependent on gatekeeper protein, BID.","International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",2025
40548420,ER Stress Induced by Artemisinin and Its Derivatives Determines the Susceptibility to Their Synergistic Apoptotic Killing With TRAIL.,Cancer medicine,2025
40220938,Qingre Huayu Jianpi decoction suppresses colorectal tumorigenesis by inhibiting cancer stem cells and cancer-associated fibroblasts.,Journal of ethnopharmacology,2025
39340959,Ang-1 promotes tumorigenesis and mediates the anti-cancer effects of Artesunate on Choroidal melanoma via the regulation of Akt/mTOR signaling pathway.,Cytokine,2024
39180865,"Design, synthesis and biological evaluation of artesunate-Se derivatives as anticancer agents by inducing GPX4-mediated ferroptosis.",Bioorganic chemistry,2024
38287228,Discovery of Artemisinins as Microsomal Prostaglandins Synthase-2 Inhibitors for the Treatment of Colorectal Cancer via Chemoproteomics.,Journal of medicinal chemistry,2024
38191768,"Ruthenium-dihydroartemisinin complex: a promising new compound for colon cancer prevention via G1 cell cycle arrest, apoptotic induction, and adaptive immune regulation.",Cancer chemotherapy and pharmacology,2024
37794608,Quantitative Chemical Proteomics Reveals Triptolide Selectively Inhibits HCT116 Human Colon Cancer Cell Viability and Migration Through Binding to Peroxiredoxin 1 and Annexin A1.,Advanced biology,2024
37394159,Curcumin or quercetin loaded nutriosomes as oral adjuvants for malaria infections.,International journal of pharmaceutics,2023
37233664,Current Status and De Novo Synthesis of Anti-Tumor Alkaloids in Nicotiana.,Metabolites,2023
37156929,Enhanced anti-cancer effect of artemisinin- and curcumin-loaded niosomal nanoparticles against human colon cancer cells.,"Medical oncology (Northwood, London, England)",2023
36296712,"Phytochemical Composition and In Vitro Antioxidant, Anti-Inflammatory, Anticancer, and Enzyme-Inhibitory Activities of Artemisia nilagirica (C.B. Clarke) Pamp.","Molecules (Basel, Switzerland)",2022
36291699,Combination of Antimalarial and CNS Drugs with Antineoplastic Agents in MCF-7 Breast and HT-29 Colon Cancer Cells: Biosafety Evaluation and Mechanism of Action.,Biomolecules,2022
35452923,Quantitative chemical proteomics reveals anti-cancer targets of Celastrol in HCT116 human colon cancer cells.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2022
35047402,Dihydroartemisinin-Transferrin Adducts Enhance TRAIL-Induced Apoptosis in Triple-Negative Breast Cancer in a P53-Independent and ROS-Dependent Manner.,Frontiers in oncology,2021
35040004,"Effects of dihydroartemisinin, a metabolite of artemisinin, on colon cancer chemoprevention and adaptive immune regulation.",Molecular biology reports,2022
34900541,"Genetically-engineered ""all-in-one"" vaccine platform for cancer immunotherapy.",Acta pharmaceutica Sinica. B,2021
34681200,The Real Cytotoxic Effect of Artemisinins on Colon Cancer Cells in a Physiological Cell Culture Setting. How Composition of the Culture Medium Biases Experimental Findings.,"Pharmaceuticals (Basel, Switzerland)",2021
34259316,Retardant effect of dihydroartemisinin on ulcerative colitis in a JAK2/STAT3-dependent manner.,Acta biochimica et biophysica Sinica,2021
34093858,"Magnetism-mediated targeting hyperthermia-immunotherapy in ""cold"" tumor with CSF1R inhibitor.",Theranostics,2021
