PMID,Title,Journal,Year
35004357,Multipurpose Drugs Active Against Both Plasmodium spp. and Microorganisms: Potential Application for New Drug Development.,Frontiers in cellular and infection microbiology,2021
33280083,Pyronaridine: An update of its pharmacological activities and mechanisms of action.,Biopolymers,2021
32798602,"Repurposing Pyramax(R), quinacrine and tilorone as treatments for Ebola virus disease.",Antiviral research,2020
31936284,The Use of Antimalarial Drugs against Viral Infection.,Microorganisms,2020
31882748,In Vivo Activity of Amodiaquine against Ebola Virus Infection.,Scientific reports,2019
31046707,Anti-Ebola therapy for patients with Ebola virus disease: a systematic review.,BMC infectious diseases,2019
30314489,"Prevalence of Plasmodium falciparum infection among pregnant women at first antenatal visit in post-Ebola Monrovia, Liberia.",Malaria journal,2018
29723168,"Malaria Surveillance - United States, 2015.","Morbidity and mortality weekly report. Surveillance summaries (Washington, D.C. : 2002)",2018
29462138,The 2014-2015 Ebola virus disease outbreak and primary healthcare delivery in Liberia: Time-series analyses for 2010-2016.,PLoS medicine,2018
28885970,Essential Medications for Patients With Suspected or Confirmed Ebola Virus Disease in Resource-Limited Environments.,Military medicine,2017
28744443,Knockdown and recovery of malaria diagnosis and treatment in Liberia during and after the 2014 Ebola outbreak.,Public health action,2017
28744435,Management of malaria in children with fever in rural Sierra Leone in relation to the 2014-2015 Ebola outbreak.,Public health action,2017
27646649,Impact of the Mass Drug Administration for malaria in response to the Ebola outbreak in Sierra Leone.,Malaria journal,2016
26735991,Effect of Artesunate-Amodiaquine on Mortality Related to Ebola Virus Disease.,The New England journal of medicine,2016
26706716,Preventive malaria treatment for contacts of patients with Ebola virus disease in the context of the west Africa 2014-15 Ebola virus disease response: an economic analysis.,The Lancet. Infectious diseases,2016
25539447,"Ebola in Freetown area, Sierra Leone--a case study of 581 patients.",The New England journal of medicine,2015
