PMID,Title,Journal,Year
40283970,Artemisinin and Its Derivatives: Promising Therapeutic Agents for Age-Related Macular Degeneration.,"Pharmaceuticals (Basel, Switzerland)",2025
39911424,Therapeutic applications of artemisinin in ophthalmic diseases.,Heliyon,2025
39910679,Therapeutic effect of dihydroartemisinin on Alzheimer's disease model mice with senile macular degeneration.,European journal of medical research,2025
38675608,Artemisinin Confers Cytoprotection toward Hydrogen Peroxide-Induced Cell Apoptosis in Retinal Pigment Epithelial Cells in Correlation with the Increased Acetylation of Histone H4 at Lysine 8.,"Molecules (Basel, Switzerland)",2024
37783334,Artesunate mitigates choroidal neovascularization and scar formation.,Experimental eye research,2023
34577939,Development and Evaluation of Polyvinylpyrrolidone K90 and Poloxamer 407 Self-Assembled Nanomicelles: Enhanced Topical Ocular Delivery of Artemisinin.,Polymers,2021
31625529,Design and development of artemisinin and dexamethasone loaded topical nanodispersion for the effective treatment of age-related macular degeneration.,IET nanobiotechnology,2019
31523201,Artemisinin Protects Human Retinal Pigmented Epithelial Cells Against Hydrogen Peroxide-induced Oxidative Damage by Enhancing the Activation of AMP-active Protein Kinase.,International journal of biological sciences,2019
31232939,Intervention of artemisinin in macular edema associated with retinal vein occlusion: A protocol for a systematic review and meta-analysis.,Medicine,2019
28765885,Anti-angiogenic properties of artemisinin derivatives (Review).,International journal of molecular medicine,2017
28447781,Artemisinin Protects Retinal Neuronal Cells against Oxidative Stress and Restores Rat Retinal Physiological Function from Light Exposed Damage.,ACS chemical neuroscience,2017
27372058,Artemisinin protects human retinal pigment epithelial cells from hydrogen peroxide-induced oxidative damage through activation of ERK/CREB signaling.,Redox biology,2016
27480521,"Small Molecular-Sized Artesunate Attenuates Ocular Neovascularization via VEGFR2, PKCalpha, and PDGFR Targets.",Scientific reports,2016
