PMID,Title,Journal,Year
40852031,First Description of Upadacitinib as Treatment for Collagenous Colitis with a Concomitant Lymphocytic Disorder of the Upper Gastrointestinal Tract.,Case reports in gastroenterology,2025
40289444,"Fatigue in Inflammatory Bowel Disease: No Effect of Serum Concentrations of Infliximab, Adalimumab or Anti-Drug Antibodies During Maintenance Therapy.",Scandinavian journal of immunology,2025
39407743,Microscopic Colitis: An Underestimated Disease of Growing Importance.,Journal of clinical medicine,2024
38994835,Comparative Risk of Serious Infection With Vedolizumab vs Anti-Tumor Necrosis Factor in Inflammatory Bowel Disease: Results From Nationwide Swedish Registers.,The American journal of gastroenterology,2024
38638204,Isolated Celiac Artery Vasculitis Presenting as Ileus in a Patient With Ulcerative Colitis.,ACG case reports journal,2024
37430128,"Kawasaki disease or polyarteritis nodosa: coronary involvement, a diagnostic conundrum.",Rheumatology international,2023
36843323,HLA-DQ2 is associated with anti-drug antibody formation to infliximab in patients with immune-mediated inflammatory diseases.,Journal of internal medicine,2023
34333499,Adult-Onset Autoimmune Enteropathy in an European Tertiary Referral Center.,Clinical and translational gastroenterology,2021
32965617,Efficacy and Safety of CT-P13 in Inflammatory Bowel Disease after Switching from Originator Infliximab: Exploratory Analyses from the NOR-SWITCH Main and Extension Trials.,"BioDrugs : clinical immunotherapeutics, biopharmaceuticals and gene therapy",2020
32815334,[A man in his fifties with chronic diarrhoea and weight loss].,"Tidsskrift for den Norske laegeforening : tidsskrift for praktisk medicin, ny raekke",2020
30936024,Incidence of Immune-Mediated Inflammatory Diseases Among Patients With Inflammatory Bowel Diseases in Denmark.,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,2019
30762274,Long-term efficacy and safety of biosimilar infliximab (CT-P13) after switching from originator infliximab: open-label extension of the NOR-SWITCH trial.,Journal of internal medicine,2019
26157934,Remission of Refractory Celiac Disease With Infliximab in a Pediatric Patient.,ACG case reports journal,2015
25144777,The liver in pediatric gastrointestinal disease.,Journal of pediatric gastroenterology and nutrition,2014
25112824,Serum regenerating islet-derived 3-alpha is a biomarker of mucosal enteropathies.,Alimentary pharmacology & therapeutics,2014
24504079,Autoimmune enteropathy in a 13-year-old celiac girl successfully treated with infliximab.,Journal of clinical gastroenterology,2014
24125165,Analysis of the cytokine profile in the duodenal mucosa of refractory coeliac disease patients.,"Clinical science (London, England : 1979)",2014
23207597,Update on idiopathic colitides.,Current opinion in gastroenterology,2013
23049226,Use of anti tumor necrosis factor-alpha monoclonal antibody for ulcerative jejunoileitis.,World journal of gastroenterology,2012
20012049,Late response to anti-TNF-alpha therapy in refractory mucocutaneous lesions of Behcet's disease.,Rheumatology international,2011
