PMID,Title,Journal,Year
39045788,Impact of the addition of clinical pharmacy services to the cardiac catheterization laboratory.,American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists,2025
37230416,A randomized controlled trial to investigate the use of acute coronary syndrome therapy in patients hospitalized with COVID-19: the COVID-19 Acute Coronary Syndrome trial.,Journal of thrombosis and haemostasis : JTH,2023
36113328,Acid suppressants use and risk of atherosclerotic cardiovascular disease in middle-aged and older adults.,Atherosclerosis,2022
34912440,Incidentally discovered Kawasaki disease in an adult man.,Pakistan journal of medical sciences,2021
33346428,"[Upper gastrointestinal bleeding in patients with stable coronary artery disease (registry of antithrombotic therapy ""REGATcapital TE, CyrillicA"" results)].",Terapevticheskii arkhiv,2020
33329957,Chest Pain: A Relatively Benign Symptom of Type IV Hiatal Hernia.,Cureus,2020
31975993,"Ranolazine Induced Bradycardia, Renal Failure, and Hyperkalemia: A BRASH Syndrome Variant.",Case reports in medicine,2019
31658140,Interaction of CYP2C19 G681A polymorphism and omeprazole on clopidogrel responsiveness and impact in patients with acute coronary syndrome.,Coronary artery disease,2020
28803655,Usefulness of PA32540 in Protecting the Gastric Layer While Providing Secondary Prevention for Coronary Artery Disease.,The American journal of cardiology,2017
28039570,Different transcriptional profiling between senescent and non-senescent human coronary artery endothelial cells (HCAECs) by Omeprazole and Lansoprazole treatment.,Biogerontology,2017
27937054,Efficacy of aspirin (325 mg) + omeprazole (40 mg) in treating coronary artery disease.,Expert opinion on pharmacotherapy,2017
27512080,Combination Use of Clopidogrel and Proton Pump Inhibitors Increases Major Adverse Cardiovascular Events in Patients With Coronary Artery Disease: A Meta-Analysis.,Journal of cardiovascular pharmacology and therapeutics,2017
27289472,"Drug Interaction Between Clopidogrel and Ranitidine or Omeprazole in Stable Coronary Artery Disease: A Double-Blind, Double Dummy, Randomized Study.","American journal of cardiovascular drugs : drugs, devices, and other interventions",2016
27143321,Efficacy and Safety of Proton-Pump Inhibitors in High-Risk Cardiovascular Subsets of the COGENT Trial.,The American journal of medicine,2016
27092494,Asymmetric Dimethylarginine versus Proton Pump Inhibitors Usage in Patients with Stable Coronary Artery Disease: A Cross-Sectional Study.,International journal of molecular sciences,2016
27012779,A COGENT Argument for Gastrointestinal Protection With Low-Dose Aspirin.,Journal of the American College of Cardiology,2016
27012778,Proton-Pump Inhibitors Reduce Gastrointestinal Events Regardless of Aspirin Dose in Patients Requiring Dual Antiplatelet Therapy.,Journal of the American College of Cardiology,2016
26815196,Changes in CYP2C19 enzyme activity evaluated by the [(13)C]-pantoprazole breath test after co-administration of clopidogrel and proton pump inhibitors following percutaneous coronary intervention and correlation to platelet reactivity.,Journal of breath research,2016
26514161,Individual Proton Pump Inhibitors and Outcomes in Patients With Coronary Artery Disease on Dual Antiplatelet Therapy: A Systematic Review.,Journal of the American Heart Association,2015
26071277,"Omeprazole, pantoprazole, and CYP2C19 effects on clopidogrel pharmacokinetic-pharmacodynamic relationships in stable coronary artery disease patients.",European journal of clinical pharmacology,2015
