PMID,Title,Journal,Year
39893538,Demodex Folliculorum Causing Necrotizing Fasciitis in a Patient of Autoimmune Myelofibrosis and Type 2 Diabetes: A Rare Case Report.,The Journal of the Association of Physicians of India,2025
39635602,Coinfection of cytomegalovirus and strongyloidiasis presenting as massive gastrointestinal bleeding in an immunocompromised host: a case report.,Frontiers in medicine,2024
36196304,"Regular Use of Ivermectin as Prophylaxis for COVID-19 Led Up to a 92% Reduction in COVID-19 Mortality Rate in a Dose-Response Manner: Results of a Prospective Observational Study of a Strictly Controlled Population of 88,012 Subjects.",Cureus,2022
35723340,Transcription of the Envelope Protein by 1-L Protein-RNA Recognition Code Leads to Genes/Proteins That Are Relevant to the SARS-CoV-2 Life Cycle and Pathogenesis.,Current issues in molecular biology,2022
35533694,Case Report: Disseminated Strongloides stercoralis Presenting as an Ulcerated Gastric Mass in an HIV-1-infected Patient.,The American journal of tropical medicine and hygiene,2022
35235613,Mortality and associated risk factors in patients hospitalized due to COVID-19 in a Peruvian reference hospital.,PloS one,2022
34969185,SIT1 transporter as a potential novel target in treatment of COVID-19.,Biomolecular concepts,2021
33452066,Deep vein thrombosis with pulmonary thromboembolism in a case of severe COVID-19 pneumonia.,BMJ case reports,2021
33137493,Risk of hospitalization for Covid-19 outpatients treated with various drug regimens in Brazil: Comparative analysis.,Travel medicine and infectious disease,2020
31993957,"Dipeptidyl peptidase-4 inhibitor-associated bullous pemphigoid, likely triggered by scabies, in a hemodialysis patient with human leukocyte antigen-DQB1*03:01.",CEN case reports,2020
30738135,Permethrin and ivermectin modulate lipid metabolism in steatosis-induced HepG2 hepatocyte.,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,2019
29286021,Toenail onychomycosis by Trichophyton rubrum and concurrent infestation with Tyrophagus putrescentiae.,Le infezioni in medicina,2017
28951343,The relationship between treatment for Strongyloides stercoralis infection and type 2 diabetes mellitus in an Australian Aboriginal population: A three-year cohort study.,Diabetes research and clinical practice,2017
26295162,Type 2 Diabetes Mellitus Is Associated with Strongyloides stercoralis Treatment Failure in Australian Aboriginals.,PLoS neglected tropical diseases,2015
