PMID,Title,Journal,Year
36102699,"Hepatocellular Injury in Children Treated for Rifampicin-resistant Tuberculosis: Incidence, Etiology and Outcome.",The Pediatric infectious disease journal,2022
31433312,Prevention of Opportunistic Infections in Women With HIV Infection.,Clinical obstetrics and gynecology,2019
30869201,Translational Assessment of Drug-Induced Proximal Tubule Injury Using a Kidney Microphysiological System.,CPT: pharmacometrics & systems pharmacology,2019
22947535,Prolonged cholestasis triggered by hepatitis A virus infection and variants of the hepatocanalicular phospholipid and bile salt transporters.,Annals of hepatology,2012
16898030,Anti-tuberculosis drug inducd hepatitis - a Sri Lankan experience.,The Ceylon medical journal,2006
14636206,Lepromatous leprosy and reversal reaction in a Micronesian immigrant.,International journal of dermatology,2003
9755923,Intensive short course chemotherapy in the management of tuberculous meningitis.,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,1998
8816571,The role of the family physician in the day care setting.,American family physician,1996
8161767,"Hepatotoxicity of antituberculosis therapy (rifampicin, isoniazid and pyrazinamide) or viral hepatitis.",Tubercle and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,1994
1904700,Hepatotoxicity of rifampin and isoniazid. Is it all drug-induced hepatitis?,The American review of respiratory disease,1991
2884866,Hepatic toxicity during chemotherapy for severe tuberculosis meningitis.,American journal of diseases of children (1960),1987
170685,[Information obtained by liver biopsy in 100 tuberculous patients].,La semaine des hopitaux : organe fonde par l'Association d'enseignement medical des hopitaux de Paris,1975
4469954,[Classification of liver incidents occurring during antitubercular treatments which include rifampicin].,Annales de medecine interne,1974
4135481,Editorial: DNA polymerase and hepatitis B antigen.,The Journal of infectious diseases,1974
4282588,[The peritoneal tuberculosis of the transplanted African].,Bulletin de la Societe de pathologie exotique et de ses filiales,1974
4354303,[Liver tolerance of antitubercular treatment including rifampicin. Study on 214 cases].,La semaine des hopitaux : organe fonde par l'Association d'enseignement medical des hopitaux de Paris,1973
4269911,[Virus. II. Viral pathology and trachoma].,Archives d'ophtalmologie et revue generale d'ophtalmologie,1973
4681848,Ethambutol in therapy of complicated tuberculosis.,Chemotherapy,1973
4503266,Morphologic evolution of the Australia antigen in one case of hepatitis.,American journal of diseases of children (1960),1972
5572017,[Histological study of hepatitis observed during treatment with rifampicin (comparison with the results of research on the Australia antigen)].,Revue de tuberculose et de pneumologie,1971
