PMID,Title,Journal,Year
40683945,Cardiac MRI of differing ischemia and reperfusion times in a myocardial infarction pig model.,Scientific reports,2025
40338686,Beta-Adrenergic Blockers for Acute Myocardial Infarction: 50 years of Expert Opinions in Cecil Textbook of Medicine.,American journal of therapeutics,2025
39227010,beta-Adrenergic receptor signalling pathway mediated antiarrhythmic activity of s-limonene in the rat heart.,Clinical and experimental pharmacology & physiology,2024
39178681,Cardamonin intervenes in myocardial hypertrophy progression by regulating Usp18.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2024
38423796,The role of beta-adrenergic receptors in the regulation of cardiac tolerance to ischemia/reperfusion. Why do beta-adrenergic receptor agonists and antagonists protect the heart?,Fundamental & clinical pharmacology,2024
30969666,Atenolol.,,2025
37296432,Effect of propranolol and clonidine after severe traumatic brain injury: a pilot randomized clinical trial.,"Critical care (London, England)",2023
37185629,Landiolol: An Ultra-Short-Acting beta-Blocker.,Cardiology in review,2024
37108687,Acute Cardiovascular and Cardiorespiratory Effects of JWH-018 in Awake and Freely Moving Mice: Mechanism of Action and Possible Antidotal Interventions?,International journal of molecular sciences,2023
35866379,"D-pinitol attenuates isoproterenol-induced myocardial infarction by alleviating cardiac inflammation, oxidative stress and ultrastructural changes in Swiss albino mice.",Clinical and experimental pharmacology & physiology,2022
35186101,Vasorelaxant and Antioxidant Effects of Aframomum pruinosum Gagnep. (Zingiberaceae) Seed Extracts May Mediate Their Cardioprotective Activity against Isoproterenol-Induced Myocardial Infarction.,Evidence-based complementary and alternative medicine : eCAM,2022
34521309,Variability in insulin pharmacokinetics following high-dose insulin therapy.,"Clinical toxicology (Philadelphia, Pa.)",2022
34279195,"Contraindications Differ Widely Among Beta Blockers and Ought to be Cited for an Individual Drug, Not for the Entire Class.",Current pharmaceutical design,2021
33026079,Metoprolol exerts a non-class effect against ischaemia-reperfusion injury by abrogating exacerbated inflammation.,European heart journal,2020
32585157,Intermittent beta-adrenergic blockade downregulates the gene expression of beta-myosin heavy chain in the mouse heart.,European journal of pharmacology,2020
31981076,Use of a Porcine Model to Evaluate the Risks and Benefits of Vasopressors in Propranolol Poisoning.,Journal of medical toxicology : official journal of the American College of Medical Toxicology,2020
31794687,Resveratrol Modulates miR-34a in Cardiotoxicity Induced by Isoproterenol.,Journal of medicinal food,2020
31641366,Phikud Navakot Modulates the Level of Pro-Inflammatory Mediators and the Protein Expression of SOD1 and 2 and the Nrf2/HO-1 Signaling Pathway in Rats with Acute Myocardial Infarction.,Evidence-based complementary and alternative medicine : eCAM,2019
31634865,Myocardial Infarction with non-obstructed coronaries - atypical presentation of pheochromocytoma.,"Endocrinology, diabetes & metabolism case reports",2019
31618368,Propranolol inhibits myocardial infarction-induced brown adipose tissue D2 activation and maintains a low thyroid hormone state in rats.,Brazilian journal of medical and biological research = Revista brasileira de pesquisas medicas e biologica,2019
