PMID,Title,Journal,Year
39644722,Matrine relieved DHAV-1-induced hepatocyte excessive interferon and pyroptosis by activating mitophagy.,Poultry science,2025
38752369,Picornavirus VP3 protein induces autophagy through the TP53-BAD-BAX axis to promote viral replication.,Autophagy,2024
37978868,Autophagy activates EGR1 via MAPK/ERK to induce FGF2 in renal tubular cells for fibroblast activation and fibrosis during maladaptive kidney repair.,Autophagy,2024
35978392,The DHAV-1 protein VP1 interacts with PI3KC3 to induce autophagy through the PI3KC3 complex.,Veterinary research,2022
35491858,Tubular cells produce FGF2 via autophagy after acute kidney injury leading to fibroblast activation and renal fibrosis.,Autophagy,2023
31128586,Autoimmune Hepatitis A Case Report and Literature Review.,Bulletin of the Hospital for Joint Disease (2013),2019
29500339,Hydroxychloroquine attenuates renal ischemia/reperfusion injury by inhibiting cathepsin mediated NLRP3 inflammasome activation.,Cell death & disease,2018
17883460,"Spanish travelers to high-risk areas in the tropics: airport survey of travel health knowledge, attitudes, and practices in vaccination and malaria prevention.",Journal of travel medicine,2007
17633600,[Assessment of travel-associated risks and advice to travelers].,La Revue du praticien,2007
16887737,Travelling to Africa: health risks reviewed.,Travel medicine and infectious disease,2006
15777061,Travel medicine 2005.,The West Virginia medical journal,2004
11981509,Advice for travelers.,The Medical letter on drugs and therapeutics,2002
10325536,Examination of potential inhibitors of hepatitis A virus uncoating.,Intervirology,1998
9713394,Travel medicine: helping patients prepare for trips abroad.,American family physician,1998
8792473,"Incidence and relative risk for hepatitis A, hepatitis B and tuberculosis and occurrence of malaria among merchant seamen.",Scandinavian journal of infectious diseases,1996
7726905,"Is travel prophylaxis worth while? Economic appraisal of prophylactic measures against malaria, hepatitis A, and typhoid in travellers.",BMJ (Clinical research ed.),1994
1644143,Compliance of Austrian tourists with prophylactic measures.,European journal of epidemiology,1992
2427780,[Use of the resochin test in clinical practice].,Laboratornoe delo,1986
995565,[Use of delagil in the treatment of viral hepatitis in children].,Pediatriia,1976
1266135,[Combined treatment of Botkin's disease with splenin and delagil].,Vrachebnoe delo,1976
