PMID,Title,Journal,Year
40320559,Prevalence of opportunistic infections in Syrian inflammatory bowel disease patients on biologic therapy: a multi-center retrospective cross-sectional study.,BMC infectious diseases,2025
38262404,[Arthralgia in psoriasis vulgaris - sometimes it's worth taking a second look].,Deutsche medizinische Wochenschrift (1946),2024
36875090,Case report: Unusual development of hepatocellular carcinoma during immunosuppressive treatments against rheumatoid arthritis overlapping Sjogren's syndrome; cirrhotic steatohepatitis with liver inflammation and fibrosis lurks in autoimmune disorders.,Frontiers in immunology,2023
32792888,Long-term safety and efficacy of adalimumab in psoriasis: a multicentric study focused on infections (connecting study).,Postepy dermatologii i alergologii,2020
31852268,Infection risk in patients undergoing treatment for inflammatory arthritis: non-biologics versus biologics.,Expert review of clinical immunology,2020
31538733,[Not Available].,Journal der Deutschen Dermatologischen Gesellschaft = Journal of the German Society of Dermatology : JDDG,2019
31241233,Sarcoidosis with concomitant hepatitis C infection treated successfully with adalimumab.,Journal der Deutschen Dermatologischen Gesellschaft = Journal of the German Society of Dermatology : JDDG,2019
30686706,Gaps in Ambulatory Patient Safety for Immunosuppressive Specialty Medications.,Joint Commission journal on quality and patient safety,2019
30403898,Successful therapy of plaque-type psoriasis with secukinumab in patients with multiple comorbidities treated with previous biologic therapies.,The Journal of dermatological treatment,2018
30281563,Severe refractory hidradenitis suppurativa successfully treated with adalimumab in an HIV-positive/hepatitis C virus-positive patient.,"AIDS (London, England)",2018
30215629,TNF inhibitors for psoriasis.,Seminars in cutaneous medicine and surgery,2018
30079566,Psoriasis and infection. A clinical practice narrative.,The Australasian journal of dermatology,2019
30060508,Harmful Effects and Potential Benefits of Anti-Tumor Necrosis Factor (TNF)-alpha on the Liver.,International journal of molecular sciences,2018
29579869,Efficacy and Safety of Anti-TNF-alpha Agents in Inflammatory Bowel Disease After Liver Transplant: A Case Series.,Transplantation proceedings,2018
29352387,Current Perspectives on Erythema Multiforme.,Clinical reviews in allergy & immunology,2018
28824542,Thyroid Autoimmunity and Function after Treatment with Biological Antirheumatic Agents in Rheumatoid Arthritis.,Frontiers in endocrinology,2017
28146345,Adalimumab is a safe option for psoriasis patients with concomitant hepatitis B or C infection: a multicentre cohort study of 37 patients and review of the literature.,Journal of the European Academy of Dermatology and Venereology : JEADV,2017
27605880,Management of psoriasis patients with hepatitis B or hepatitis C virus infection.,World journal of gastroenterology,2016
26634218,Durable Sustained Virologic Response After Oral Directly Acting Antiviral Therapy Despite Immunosuppressive Treatment.,Open forum infectious diseases,2015
26382296,Endogenously produced TNF-alpha contributes to the expression of CXCL10/IP-10 in IFN-lambda3-activated plasmacytoid dendritic cells.,Journal of leukocyte biology,2016
