PMID,Title,Journal,Year
40922704,Efficacy and Safety of Velpatasvir Plus Sofosbuvir With or Without Ribavirin in Hepatitis C Patients With Decompensated Cirrhosis: A Systematic Review and Meta-Analysis.,Journal of viral hepatitis,2025
40733566,Real-World Treatment Efficacy and Safety Profile of Sofosbuvir- and Velpatasvir-Based HCV Treatment in South Korea: Multicenter Prospective Study.,Viruses,2025
40718206,Hepatitis C Virus Cascade of Care After the Introduction of Direct-Acting Antiviral Medications in Suriname.,Cureus,2025
40611935,Impact of Resistance Associated Substitutions and Predictors of Treatment Failure Following Direct-acting Antiviral Therapy in a Viral Hepatitis C Elimination Cohort.,Journal of clinical and experimental hepatology,2025
40542160,Pretreatment serum angiopoietin-2 predicts prognosis and liver functional reserve after successful HCV eradication with sofosbuvir and velpatasvir in patients with HCV-related decompensated cirrhosis.,Journal of gastroenterology,2025
40539474,Effects of Sofosbuvir/Velpatasvir Therapy on Extrahepatic Manifestations in Patients With Type 2 Diabetes and Chronic Hepatitis C: Insights From a Nationwide Hepatitis C Virus Registry in Taiwan.,The Kaohsiung journal of medical sciences,2025
40524577,Chronic Hepatitis C Treatment Failure With Crushed Sofosbuvir/Velpatasvir in a Patient With Total Parenteral Nutrition-dependent Short Bowel Syndrome.,Journal of pharmacy practice,2025
40396102,SVR timelines in hepatitis - C irrespective of viral genotype: An Indian perspective.,Journal of family medicine and primary care,2025
40364525,Clearance of Hepatitis C Viremia During Direct-Acting Antiviral Therapy Leads to Rapid Changes in Lipid and Lipoprotein Metabolism.,Alimentary pharmacology & therapeutics,2025
40347964,"Treatment options to support the elimination of hepatitis C: an open-label, factorial, randomised controlled non-inferiority trial.","Lancet (London, England)",2025
40303588,Changes in liver stiffness and steatosis in children after successful treatment with sofosbuvir/velpatasvir: Results of the PANDAA-PED study.,Clinical and experimental hepatology,2025
40166523,Sustained Virological Response After Direct-Acting Antiviral Therapy in Hepatitis C Virus-Infected Individuals With and Without Decompensated Liver Cirrhosis: A One-Year Follow-Up Study.,Cureus,2025
39971536,[Analysis of the efficacy and safety profile of sofosbuvir/velpatasvir/voxilaprevir in the treatment of patients with chronic hepatitis C with failed DAAs therapy].,Zhonghua gan zang bing za zhi = Zhonghua ganzangbing zazhi = Chinese journal of hepatology,2024
39840947,"Retreatment of patients with chronic hepatitis C, subtype 3a, and cirrhosis, who previously failed a regimen containing second-generation NS5A inhibitors with sofosbuvir + glecaprevir/pibrentasvir and ribavirin for 16-24 weeks.",Journal of virology,2025
39735164,Real-life study on the effectiveness and safety of sofosbuvir/velpatasvir-based antiviral agents for hepatitis C eradication in Chinese patients.,Journal of virus eradication,2024
39685869,"Real-World Experience, Effectiveness, and Safety of Direct-Acting Antivirals for the Treatment of Hepatitis C in Oman: A Cross-Sectional, Multicenter Study.",Journal of clinical medicine,2024
39659620,Association between the systemic immune-inflammation index and the outcome of liver fibrosis in patients with chronic hepatitis C.,Frontiers in medicine,2024
39527344,Real-life data of hepatitis C treatment with direct acting antiviral therapy in persons injecting drugs or on opioid substitution therapy.,Infection,2025
39407867,Safety of Sofosbuvir-Based Direct-Acting Antivirals for Hepatitis C Virus Infection and Direct Oral Anticoagulant Co-Administration.,Journal of clinical medicine,2024
39350091,Efficacy and safety of direct-acting antiviral regimen for patients with hepatitis C virus genotype 2: a systematic review and meta-analysis.,BMC gastroenterology,2024
