PMID,Title,Journal,Year
37306118,Incidence of cardiometabolic outcomes among people living with HIV-1 initiated on integrase strand transfer inhibitor versus non-integrase strand transfer inhibitor antiretroviral therapies: a retrospective analysis of insurance claims in the United States.,Journal of the International AIDS Society,2023
35090905,Divergent effects of HIV reverse transcriptase inhibitors on pancreatic beta-cell function and survival: Potential role of oxidative stress and mitochondrial dysfunction.,Life sciences,2022
35045105,Prevalence and predictors of glucose metabolism disorders among People Living with HIV on combination antiretroviral therapy.,PloS one,2022
34840987,Silver Nanoparticles Conjugate Attenuates Highly Active Antiretroviral Therapy-Induced Hippocampal Nissl Substance and Cognitive Deficits in Diabetic Rats.,Journal of diabetes research,2021
34783193,Physiologically-based pharmacokinetic modeling to predict CYP3A4-mediated drug-drug interactions of finerenone.,CPT: pharmacometrics & systems pharmacology,2022
34505404,Increased risk of prediabetes among virally suppressed adults with HIV in Central Kenya detected using glycated haemoglobin and fasting blood glucose.,"Endocrinology, diabetes & metabolism",2021
33927086,Implications of weight gain with newer anti-retrovirals: 10-year predictions of cardiovascular disease and diabetes.,"AIDS (London, England)",2021
29661866,Reciprocal Effects of Antiretroviral Drugs Used To Treat HIV Infection on the Fibroblast Growth Factor 21/beta-Klotho System.,Antimicrobial agents and chemotherapy,2018
28797289,Insulin resistance and associated factors among HIV-infected patients in sub-Saharan Africa: a cross sectional study from Cameroon.,Lipids in health and disease,2017
28383002,How the genomics revolution could finally help Africa.,Nature,2017
28061820,Associations of statins and antiretroviral drugs with the onset of type 2 diabetes among HIV-1-infected patients.,BMC infectious diseases,2017
22678819,Role of FAP48 in HIV-associated lipodystrophy.,Journal of cellular biochemistry,2012
21288314,Lactic acidosis after concomitant treatment with metformin and tenofovir in a patient with HIV infection.,Journal of renal care,2011
19825151,Influence of non-nucleoside reverse transcriptase inhibitors (efavirenz and nevirapine) on the pharmacodynamic activity of gliclazide in animal models.,Diabetology & metabolic syndrome,2009
18025881,"Metabolic syndrome, cardiovascular disease and type 2 diabetes mellitus after initiation of antiretroviral therapy in HIV infection.","AIDS (London, England)",2007
