pmid,title,journal,year,drug,disease
31570595,Extrapituitary prolactin promotes generation of Eomes-positive helper T cells mediating neuroinflammation.,Proceedings of the National Academy of Sciences of the United States of America,2019,Bromocriptine,Multiple Sclerosis
30635855,"Prolactin, autoimmunity, and motherhood: when should women avoid breastfeeding?",Clinical rheumatology,2019,Bromocriptine,Multiple Sclerosis
29736228,"Height, shape and anterior-posterior diameter of pituitary gland on magnetic resonance imaging among patients with multiple sclerosis compared to normal individuals.",Iranian journal of neurology,2017,Bromocriptine,Multiple Sclerosis
28283756,"Dopamine, T cells and multiple sclerosis (MS).","Journal of neural transmission (Vienna, Austria : 1996)",2017,Bromocriptine,Multiple Sclerosis
25728499,"Dopamine and T cells: dopamine receptors and potent effects on T cells, dopamine production in T cells, and abnormalities in the dopaminergic system in T cells in autoimmune, neurological and psychiatric diseases.","Acta physiologica (Oxford, England)",2016,Bromocriptine,Multiple Sclerosis
25468803,Treating prolactinoma can prevent autoimmune diseases.,Cellular immunology,2015,Bromocriptine,Multiple Sclerosis
16208529,Diagnosis and management of acute movement disorders.,Journal of neurology,2005,Bromocriptine,Multiple Sclerosis
12108793,Prolactin stimulation in multiple sclerosis--an indicator of disease subtypes and activity?,Endocrine research,2002,Bromocriptine,Multiple Sclerosis
11810986,Sleep and brain lesions: a critical review of the literature and additional new cases.,Neurophysiologie clinique = Clinical neurophysiology,2001,Bromocriptine,Multiple Sclerosis
11503136,Bromocriptine in rheumatic and autoimmune diseases.,Seminars in arthritis and rheumatism,2001,Bromocriptine,Multiple Sclerosis
10382682,Prolactin secretion is increased in patients with multiple sclerosis.,Endocrine research,1999,Bromocriptine,Multiple Sclerosis
9366174,[A case of multiple sclerosis with galactorrhea-amenorrhea syndrome].,Rinsho shinkeigaku = Clinical neurology,1997,Bromocriptine,Multiple Sclerosis
9005005,[Hyperprolactinemia and autoimmunity].,"Revista alergia Mexico (Tecamachalco, Puebla, Mexico : 1993)",1996,Bromocriptine,Multiple Sclerosis
8874591,Paroxysmal convergence spasm in multiple sclerosis.,Acta neurologica Scandinavica,1996,Bromocriptine,Multiple Sclerosis
7876866,Treatment of paroxysmal symptoms in multiple sclerosis with bromocriptine.,"Journal of neurology, neurosurgery, and psychiatry",1995,Bromocriptine,Multiple Sclerosis
9316698,Bromocriptine therapy in multiple sclerosis: an open label pilot study.,Clinical neuropharmacology,1994,Bromocriptine,Multiple Sclerosis
8190833,Therapeutic effect of the D2-dopamine agonist bromocriptine on acute and relapsing experimental allergic encephalomyelitis.,Psychoneuroendocrinology,1994,Bromocriptine,Multiple Sclerosis
1906932,Hyperprolactinemia in multiple sclerosis.,Journal of the neurological sciences,1991,Bromocriptine,Multiple Sclerosis
7197143,Autonomous hyperprolactinemia in tuberous sclerosis.,Archives of internal medicine,1981,Bromocriptine,Multiple Sclerosis
