PMID,Title,Journal,Year
40755803,Identification of potential inhibitors of the main protease from feline infectious peritonitis virus using molecular docking and dynamic simulation approaches.,PeerJ,2025
40509573,Structural Basis and Rational Design of Nucleotide Analogue Inhibitor Evading the SARS-CoV-2 Proofreading Enzyme.,Journal of the American Chemical Society,2025
40484195,The use of phosphotriesterase in the synthesis of enantiomerically pure ProTide prodrugs.,Chemico-biological interactions,2025
40476830,The Role of Ribose Modifications on the Structural Stability of Nucleotide Analogues with alpha-Thiotriphosphate at the Active Site of SARS-CoV-2 RdRp.,Journal of chemical information and modeling,2025
40449990,Reevaluating the role of molnupiravir in COVID-19 treatment.,Expert review of anti-infective therapy,2025
40419748,Construction and validation of a cell based reporter assay for identifying inhibitors of SARS coronavirus 2 RNA dependent RNA polymerase activity.,Scientific reports,2025
40142695,Comparative Analysis of Neuropsychiatric Adverse Reactions Associated with Remdesivir and Nirmatrelvir/Ritonavir in COVID-19 Treatment: Insights from EudraVigilance Data.,Journal of clinical medicine,2025
39656808,Direct-Acting Antivirals Quickly Eradicate Hepatitis C Virus From the Liver in People With Human Immunodeficiency Virus but Do Not Fully Reverse Immune Activation.,The Journal of infectious diseases,2025
39554397,Evaluating the Therapeutic Effect of Sofosbuvir in Outpatients with COVID-19: A Randomized Clinical Trial Study.,Galen medical journal,2024
39326254,Evaluation of inhibition effect and interaction mechanism of antiviral drugs on main protease of novel coronavirus: Molecular docking and molecular dynamics studies.,Journal of molecular graphics & modelling,2024
39269493,Hydroxyl radical-induced C1'-H abstraction reaction of different artificial nucleotides.,Journal of molecular modeling,2024
39144220,Curing of chronic hepatitis C combined with coronavirus disease 2019 in a couple over 85 years old: a case series study.,Frontiers in microbiology,2024
39034049,Making new drugs the hard way.,"Advances in pharmacology (San Diego, Calif.)",2024
38802954,Effectiveness of test-and-treat model with direct-acting antiviral for hepatitis C virus infection in migrants: a prospective interventional study in Italy.,Infectious diseases of poverty,2024
38771862,The politics and governance of drug production in public-private partnerships: Brazil's response to hepatitis C.,Global public health,2024
38294272,Triple in silico targeting of IMPDH enzyme and RNA-dependent RNA polymerase of both SARS-CoV-2 and Rhizopus oryzae.,Future microbiology,2024
38264764,Hepatitis C virus point-of-care microelimination approach in a vulnerable population in the South of Spain.,Gastroenterology report,2024
38258769,Obesity and its Relationship with Covid-19: A Review of the Main Pharmaceutical Aspects.,Current pharmaceutical biotechnology,2024
38155165,Novel sofosbuvir derivatives against SARS-CoV-2 RNA-dependent RNA polymerase: an in silico perspective.,Scientific reports,2023
38137927,Patients with Hepatitis C Undergoing Direct-Acting Antiviral Treatment Have a Lower SARS-CoV-2 Infection Rate.,"Life (Basel, Switzerland)",2023
