PMID,Title,Journal,Year
34820223,Rifampicin-Induced Pulmonary Embolism: A Rare Side Effect.,Cureus,2021
34695791,Multibacillary Mid-Borderline Leprosy with Type 1 Lepra Reaction and Concurrent Latent Tuberculosis.,The American journal of tropical medicine and hygiene,2021
32660103,Toxicoproteomic Profiling of hPXR Transgenic Mice Treated with Rifampicin and Isoniazid.,Cells,2020
31270993,Thromboembolism in Mycobacterium tuberculosis Infection: Analysis and Literature Review.,Infection & chemotherapy,2019
30560051,Pulmonary vein thrombosis secondary to tuberculosis in a non-HIV infected patient.,Respiratory medicine case reports,2019
24859543,Deep vein thrombosis and tuberculosis: a causative link?,BMJ case reports,2014
23737114,[Branch retinal vein occlusion in a 20-year-old patient].,Deutsche medizinische Wochenschrift (1946),2013
17473582,Deep venous thrombosis associated with tuberculosis.,Blood coagulation & fibrinolysis : an international journal in haemostasis and thrombosis,2007
17351544,[Aseptic cerebral venous thrombosis and multiple cerebral tuberculomas associated with pulmonary miliary tuberculosis].,Revue neurologique,2007
849720,[Anticoagulants in tuberculostatic therapy].,Deutsche medizinische Wochenschrift (1946),1977
5941910,"[Recurring and resolvent migratory phlebitis, tuberculin hyperergia, intercurrent meningo-encephalitic episodes, lymph node tuberculosis].",Journal de medecine de Bordeaux et du Sud-Ouest,1966
