PMID,Title,Journal,Year
40658081,Impact of SGLT2 inhibitors on functional outcomes in heart failure patients according to the aetiology.,Expert review of cardiovascular therapy,2025
40472172,Impact of SGLT2 inhibitors on endothelial function and echocardiographic parameters in dilated cardiomyopathy.,"Journal of cardiovascular medicine (Hagerstown, Md.)",2025
39882703,"The Effect of Dapagliflozin on Heart Function in Animal Models of Cardiac Ischemia, A Systematic Review and Meta-analysis.",Current reviews in clinical and experimental pharmacology,2025
39545068,Comparing ischemic cardiovascular effectiveness and safety between individual SGLT-2 inhibitors and DPP-4 inhibitors in patients with type 2 diabetes: a nationwide population-based cohort study.,Frontiers in pharmacology,2024
39429145,Clinical Correlates and Prognostic Impact of Cognitive Dysfunction in Patients With Heart Failure and Preserved Ejection Fraction: Insights From PARAGON-HF.,Circulation,2024
39206550,Comparative Cardiovascular Effectiveness of Empagliflozin Versus Dapagliflozin in Adults With Treated Type 2 Diabetes: A Target Trial Emulation.,Circulation,2024
39065769,Role of Dapagliflozin in Ischemic Preconditioning in Patients with Symptomatic Coronary Artery Disease-DAPA-IP Study Protocol.,"Pharmaceuticals (Basel, Switzerland)",2024
38552078,Effect of dapagliflozin on left ventricular structure and function in patients with non-ischemic dilated cardiomyopathy: An observational study.,Medicine,2024
38536153,Prognostic Models for Mortality and Morbidity in Heart Failure With Preserved Ejection Fraction.,JAMA cardiology,2024
38196460,Metformin versus sodium glucose co-transporters inhibitors as first-line for atherosclerotic cardiovascular disease: A meta-analysis.,Pakistan journal of medical sciences,2024
38083821,Cardioprotective Effects of Sodium-Glucose Cotransporter 2 Inhibitors and Their Possible Association With Normalization of the Circadian Index of Heart Rhythm.,Texas Heart Institute journal,2023
37855338,SGLT-2 Inhibitors: The Next-generation Treatment for Type 2 Diabetes Mellitus.,Current medicinal chemistry,2024
37496050,Comparative cardiovascular outcomes in type 2 diabetes patients taking dapagliflozin versus empagliflozin: a nationwide population-based cohort study.,Cardiovascular diabetology,2023
37344040,Assessment of Atherothrombotic Risk in Patients With Type 2 Diabetes Mellitus.,Journal of the American College of Cardiology,2023
36915157,"Neutral effects of SGLT2 inhibitors in acute coronary syndromes, peripheral arterial occlusive disease, or ischemic stroke: a meta-analysis of randomized controlled trials.",Cardiovascular diabetology,2023
36857035,Association of Cardiac Biomarkers With Major Adverse Cardiovascular Events in High-risk Patients With Diabetes: A Secondary Analysis of the DECLARE-TIMI 58 Trial.,JAMA cardiology,2023
36386599,Voglibose and saxagliptin ameliorate the post-surgical stress and cognitive dysfunction in chronic anaesthesia exposed diabetic MCAo induced ischemic rats.,IBRO neuroscience reports,2022
36362772,Mechanistic View on the Effects of SGLT2 Inhibitors on Lipid Metabolism in Diabetic Milieu.,Journal of clinical medicine,2022
36251654,Comparison of cardiovascular and renal outcomes between dapagliflozin and empagliflozin in patients with type 2 diabetes without prior cardiovascular or renal disease.,PloS one,2022
35605236,Cardiovascular Outcomes in Patients Initiating First-Line Treatment of Type 2 Diabetes With Sodium-Glucose Cotransporter-2 Inhibitors Versus Metformin : A Cohort Study.,Annals of internal medicine,2022
