pmid,title,journal,year,drug,disease
40674143,Pulmonary fibroblast-derived stem cell factor promotes neutrophilic asthma by augmenting IL-17A production from ILC3s.,The Journal of clinical investigation,2025,Imatinib,Asthma
40471046,New treatments for systemic mastocytosis in 2025.,Current opinion in allergy and clinical immunology,2025,Imatinib,Asthma
40277236,A Case of Strongyloidiasis Mimicking a Drug Hypersensitivity Reaction to Imatinib.,Journal of investigational allergology & clinical immunology,2025,Imatinib,Asthma
39024368,"In-silico discovery of common molecular signatures for which SARS-CoV-2 infections and lung diseases stimulate each other, and drug repurposing.",PloS one,2024,Imatinib,Asthma
37361219,Case Report: Off-label treatment of idiopathic hypereosinophilic syndrome with Omalizumab.,Frontiers in pharmacology,2023,Imatinib,Asthma
35841089,"Platelet-derived growth factor (PDGF)-BB regulates the airway tone via activation of MAP2K, thromboxane, actin polymerisation and Ca(2+)-sensitisation.",Respiratory research,2022,Imatinib,Asthma
35561182,Design and application of a knowledge network for automatic prioritization of drug mechanisms.,"Bioinformatics (Oxford, England)",2022,Imatinib,Asthma
34420510,Concomitant use of Tyrosine-Kinase Inhibitor and Mepolizumab in Asthma Secondary to Chronic Myeloid Leukemia with Hypereosinophilia.,Anti-inflammatory & anti-allergy agents in medicinal chemistry,2021,Imatinib,Asthma
34115899,Cooperativity between beta-agonists and c-Abl inhibitors in regulating airway smooth muscle relaxation.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2021,Imatinib,Asthma
34045202,FIP1L1-PDGFRA fusion gene in a patient with asthma and rhinitis.,BMJ case reports,2021,Imatinib,Asthma
33805900,Systems Approaches to Treatment Response to Imatinib in Severe Asthma: A Pilot Study.,Journal of personalized medicine,2021,Imatinib,Asthma
33585139,"A Case of Chronic Eosinophilic Leukemia in a Patient With Recurrent Cough, Dyspnea, and Eosinophilia.",Cureus,2021,Imatinib,Asthma
32513299,"Efficacy and safety of Anluohuaxian in the treatment of patients with severe Coronavirus disease 2019- a multicenter, open label, randomized controlled study: a structured summary of a study protocol for a randomised controlled trial.",Trials,2020,Imatinib,Asthma
32293378,Cough in hypereosinophilic syndrome: case report and literature review.,BMC pulmonary medicine,2020,Imatinib,Asthma
32116722,Role of Platelet-Derived Growth Factor (PDGF) in Asthma as an Immunoregulatory Factor Mediating Airway Remodeling and Possible Pharmacological Target.,Frontiers in pharmacology,2020,Imatinib,Asthma
31737382,An Intriguing Case of Eosinophilia with FIP1L1/PDGFRA Rearrangement Who Presented as Thrombotic Thrombocytopenic Purpura.,Case reports in hematology,2019,Imatinib,Asthma
31076057,New Targeted Therapies for Uncontrolled Asthma.,The journal of allergy and clinical immunology. In practice,2019,Imatinib,Asthma
29845257,"Montelukast, a cysteinyl leukotriene receptor antagonist, inhibits the growth of chronic myeloid leukemia cells through apoptosis.",Oncology reports,2018,Imatinib,Asthma
