PMID,Title,Journal,Year
32969808,Mycobacterium marinum infection in an immunocompromised patient with infliximab.,European journal of dermatology : EJD,2020
27169677,Profound reduction in tamoxifen active metabolite endoxifen in a breast cancer patient treated with rifampin prior to initiation of an anti-TNFalpha biologic for ulcerative colitis: a case report.,BMC cancer,2016
26849125,The Association of Mycobacterium avium subsp. paratuberculosis with Inflammatory Bowel Disease.,PloS one,2016
24486481,Pregnane X receptor agonists enhance intestinal epithelial wound healing and repair of the intestinal barrier following the induction of experimental colitis.,European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences,2014
23183443,"Rifaximin resistance in Escherichia coli associated with inflammatory bowel disease correlates with prior rifaximin use, mutations in rpoB, and activity of Phe-Arg-beta-naphthylamide-inhibitable efflux pumps.",Antimicrobial agents and chemotherapy,2013
20627999,Therapeutic role of rifaximin in inflammatory bowel disease: clinical implication of human pregnane X receptor activation.,The Journal of pharmacology and experimental therapeutics,2010
20577773,Clostridium difficile infection in Polish pediatric outpatients with inflammatory bowel disease.,European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology,2010
17365992,Human intestinal P-glycoprotein activity estimated by the model substrate digoxin.,Scandinavian journal of clinical and laboratory investigation,2007
15741929,Rifaximin: a nonabsorbed oral antibiotic.,Reviews in gastroenterological disorders,2005
14991957,Successful treatment with rifampin for fulminant antibiotics-associated colitis in a patient with non-Hodgkin's lymphoma.,World journal of gastroenterology,2004
8823444,Rifampicin for ulcerative colitis.,South African medical journal = Suid-Afrikaanse tydskrif vir geneeskunde,1996
8685801,Rifampicin for ulcerative colitis.,South African medical journal = Suid-Afrikaanse tydskrif vir geneeskunde,1996
8481214,Contraceptive choice for women with 'risk factors'.,Drug safety,1993
1558357,Rifampicin-associated ulcerative colitis.,Annals of internal medicine,1992
1981997,Cutaneous tuberculosis: atypical skin lesions in immunodepressed patients.,"Giornale italiano di dermatologia e venereologia : organo ufficiale, Societa italiana di dermatologia e sifilografia",1990
2337888,Ulcerative colitis associated chronic uveitis. Parasitization of intraocular leucocytes by mollicute-like organisms.,Journal of submicroscopic cytology and pathology,1990
2567614,Antimycobacterial chemotherapy in inflammatory bowel disease.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,1989
6083118,The place of rifamycin-B-diethylamide in the treatment of cholangitis complicating biliary obstruction.,British journal of pharmacology and chemotherapy,1967
