PMID,Title,Journal,Year
40814047,"Long-term risk of de novo malignancy with tumor necrosis factor alpha (TNF) inhibitor immunosuppression: a multicenter, retrospective cohort study.","Journal of inflammation (London, England)",2025
40396153,Long-Term Response Durability of Infliximab for Pediatric Inflammatory Bowel Disease in Japan: A Single Center Experience.,"Pediatric gastroenterology, hepatology & nutrition",2025
40055388,Risk of hematologic malignancies in psoriasis and rheumatoid arthritis patients using long term TNF-alpha inhibitors: a retrospective nationwide study.,Scientific reports,2025
39949431,B-cell Acute Lymphoblastic Leukemia in a Patient With Crohn's Disease After Anti-TNF-Alpha Treatment.,Cureus,2025
39799324,Amyotrophic lateral sclerosis in a patient with chronic lymphocytic leukaemia and drug related sarcoid-like reaction.,BMC neurology,2025
39311981,Immune checkpoint inhibitor-induced diarrhea and colitis: an overview.,Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2024
37663756,"Ulcerative Colitis Concomitant with Cytomegalovirus Infection, Bullous Sweet's Syndrome, and Acute Myeloid Leukemia: A Case Report and Literature Review.",Journal of inflammation research,2023
34662086,Biosimilars Use in Medicine for Inflammatory Diseases.,,2025
36425783,Bilateral retinal vasculitis associated with cold agglutinin disease treated with obinutuzumab and infliximab.,American journal of ophthalmology case reports,2022
34884286,USAID Associated with Myeloid Neoplasm and VEXAS Syndrome: Two Differential Diagnoses of Suspected Adult Onset Still's Disease in Elderly Patients.,Journal of clinical medicine,2021
32855274,"Chronic lymphocytic leukemia cells impair osteoblastogenesis and promote osteoclastogenesis: role of TNFalpha, IL-6 and IL-11 cytokines.",Haematologica,2021
31620105,Safety of Infliximab for the Eye Under Human T-Cell Leukemia Virus Type 1 Infectious Conditions in vitro.,Frontiers in microbiology,2019
31272418,Infliximab therapy together with tyrosine kinase inhibition targets leukemic stem cells in chronic myeloid leukemia.,BMC cancer,2019
30372552,Pediatric Bone Mineral Accrual Z-Score Calculation Equations and Their Application in Childhood Disease.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2019
30246572,The time-sequential changes of risk factors for adult T-cell leukemia development in human T-cell leukemia virus-positive patients with rheumatoid arthritis: a retrospective cohort study.,Modern rheumatology,2019
30186142,Acute Myeloid Leukemia with Myelodysplasia-Related Changes in a Patient with Crohn's Disease Treated with Immunosuppressive Therapy.,Case reports in oncology,2018
28871936,Xanthoma-like Skin Changes in an Elderly Woman with a Normal Lipid Profile.,Acta dermatovenerologica Croatica : ADC,2017
28255644,Etanercept-induced leukemia: could increased mean corpuscular volume be a predictor of hematologic malignancy?,Rheumatology international,2017
27749226,Update on malignancies in children with juvenile idiopathic arthritis in the German BIKER Registry.,Clinical and experimental rheumatology,2016
30695330,[Molecular Targeted Therapy and Laboratory Tests].,Rinsho byori. The Japanese journal of clinical pathology,2016
