pmid,title,journal,year,drug,disease
37271121,Bromocriptine monotherapy overcomes prostate cancer chemoresistance in preclinical models.,Translational oncology,2023,Bromocriptine,Prostate Cancer
32867661,Characterization of Dopamine Receptor Associated Drugs on the Proliferation and Apoptosis of Prostate Cancer Cell Lines.,Anti-cancer agents in medicinal chemistry,2021,Bromocriptine,Prostate Cancer
30828702,A Proposed Efficacious Treatment with Clioquinol (Zinc Ionophore) and Cabergoline (Prolactin Dopamine Agonist) for the Treatment of Terminal Androgen-independent Prostate Cancer. Why and How?,Journal of clinical research in oncology,2019,Bromocriptine,Prostate Cancer
29907594,Repositioning Dopamine D2 Receptor Agonist Bromocriptine to Enhance Docetaxel Chemotherapy and Treat Bone Metastatic Prostate Cancer.,Molecular cancer therapeutics,2018,Bromocriptine,Prostate Cancer
20861223,Research resource: estrogen-driven prolactin-mediated gene-expression networks in hormone-induced prostatic intraepithelial neoplasia.,"Molecular endocrinology (Baltimore, Md.)",2010,Bromocriptine,Prostate Cancer
11452236,Efficacy of bromocriptine in the treatment of metastatic breast cancer- and prostate cancer-related hyperprolactinemia.,Neuro endocrinology letters,2000,Bromocriptine,Prostate Cancer
9625840,A phase II study of bromocriptine in patients with androgen-independent prostate cancer.,Oncology reports,1998,Bromocriptine,Prostate Cancer
7646913,"A case for synchronous reduction of testicular androgen, adrenal androgen and prolactin for the treatment of advanced carcinoma of the prostate.","European journal of cancer (Oxford, England : 1990)",1995,Bromocriptine,Prostate Cancer
1839022,Combination of a GnRH agonist with an antiandrogen or bromocriptine in the treatment of prostatic cancer; slight potentiation of antigonadal effects.,International journal of andrology,1991,Bromocriptine,Prostate Cancer
2147859,Antiandrogens: clinical applications.,The Journal of steroid biochemistry and molecular biology,1990,Bromocriptine,Prostate Cancer
2208075,Promoting action of prolactin released from a grafted transplantable pituitary tumor (MtT/F84) on rat prostate carcinogenesis.,Cancer letters,1990,Bromocriptine,Prostate Cancer
2291630,[Methods and clinical applications of positron emission tomography in endocrinology].,Annales d'endocrinologie,1990,Bromocriptine,Prostate Cancer
2144174,Octreotide and bromocriptine in patients with stage D2 prostate cancer who relapsed during treatment with flutamide and castration.,"European journal of cancer (Oxford, England : 1990)",1990,Bromocriptine,Prostate Cancer
3232555,"[Predictive value of clinical, biochemical, hormonal and histologic parameters of the endocrine response in prostatic adenocarcinoma].",Actas urologicas espanolas,1988,Bromocriptine,Prostate Cancer
3822918,Role of prolactin in modulating the effects of tamoxifen on growth of the Dunning R3327 rat prostate adenocarcinoma.,The Prostate,1987,Bromocriptine,Prostate Cancer
3583616,Five-year clinical follow-up of prostatic cancer patients treated with fosfestrol and bromocriptine.,International urology and nephrology,1987,Bromocriptine,Prostate Cancer
3009972,Regulation of testicular steroidogenesis by gonadotropin-releasing hormone agonists and antagonists.,Journal of steroid biochemistry,1986,Bromocriptine,Prostate Cancer
2938361,[Chemotherapy of advanced prostate cancer].,Zeitschrift fur Urologie und Nephrologie,1986,Bromocriptine,Prostate Cancer
2424860,The effect of ergobromocriptine on serum testosterone and prolactin levels in patients with carcinoma of the prostate.,International urology and nephrology,1986,Bromocriptine,Prostate Cancer
3972716,Induced hypoprolactinemia and testicular steroidogenesis in man.,Journal of andrology,1985,Bromocriptine,Prostate Cancer
6391887,[Advanced prostatic cancer: therapeutic modalities].,Deutsche medizinische Wochenschrift (1946),1984,Bromocriptine,Prostate Cancer
6510364,[Effect of bromocriptine on prolactin secretion after dopaminergic receptor blockade with metoclopramide in patients with prostatic cancer treated with estrogens].,Endokrynologia Polska,1984,Bromocriptine,Prostate Cancer
6635626,[Prostatic cancer--what to do?].,Schweizerische medizinische Wochenschrift,1983,Bromocriptine,Prostate Cancer
6624577,[Prolactin and prostatic cancer. Modification of testosterone serum levels in estrogen-induced hyperprolactinemia by bromocriptine].,Actas urologicas espanolas,1983,Bromocriptine,Prostate Cancer
6203986,[Increased secretion of prolactin after inhibition of dopaminergic receptors by metoclopramide in patients with cancer of the prostate].,Journal d'urologie,1983,Bromocriptine,Prostate Cancer
6758710,[Prolactin and cancer of the prostate. IV. Prolactin inhibition in the treatment of prostatic cancer].,Archivos espanoles de urologia,1982,Bromocriptine,Prostate Cancer
6182128,[Value of palliative treatment of metastasizing prostatic cancer with the prolactin inhibitor parlodel].,Helvetica chirurgica acta,1982,Bromocriptine,Prostate Cancer
6891127,[Endocrine findings during hormonal treatment of metastasizing prostatic carcinoma].,Urologia internationalis,1982,Bromocriptine,Prostate Cancer
6889585,The serum levels of testosterone and prolactin in patients with prostatic carcinoma treated with various doses of Fostrolin and bromocriptin.,International urology and nephrology,1982,Bromocriptine,Prostate Cancer
7287476,[Current aspects of hormonal therapy in prostate cancer].,Helvetica chirurgica acta,1981,Bromocriptine,Prostate Cancer
6170968,Circadian aspects of serum prolactin and TSH lowering by bromocriptine in patients with prostatic hypertrophy.,The Prostate,1981,Bromocriptine,Prostate Cancer
7193368,[Hormone therapy of prostatic cancer (author's transl)].,Der Urologe. Ausg. A,1980,Bromocriptine,Prostate Cancer
6159524,"[Bromocryptin, a new therapeutic principle in adenoma and carcinoma of the prostate. Presuppositions, possibilities and limitations].",Minerva urologica,1980,Bromocriptine,Prostate Cancer
7367321,[Treatment of prostatic carcinoma with phostrolin and bromocriptine while monitoring serum concentrations of testosterone and prolactin].,"Polski tygodnik lekarski (Warsaw, Poland : 1960)",1980,Bromocriptine,Prostate Cancer
6163204,Adjunct bromocriptine treatment as palliation for prostate cancer: experimental and clinical evaluation.,Scandinavian journal of urology and nephrology. Supplementum,1980,Bromocriptine,Prostate Cancer
433016,[Bromocriptine and prostatic carcinoma: testosterone metabolism in relation to tumor grading (author's transl)].,Der Urologe. Ausg. A,1979,Bromocriptine,Prostate Cancer
759717,Alterations of peripheral testosterone matabolism after induced hypoprolactinemia in patients with prostatic carcinoma.,Klinische Wochenschrift,1979,Bromocriptine,Prostate Cancer
