PMID,Title,Journal,Year
40196933,"Real-world evidence on the utilization, clinical and comparative effectiveness, and adverse effects of newer GLP-1RA-based weight-loss therapies.","Diabetes, obesity & metabolism",2025
39777709,Prognostic impact of glucagon-like peptide-1 receptor (GLP1R) expression on cancer survival and its implications for GLP-1R agonist therapy: an integrative analysis across multiple tumor types.,GeroScience,2025
38127407,Exploring the potential impact of GLP-1 receptor agonists in cancer therapy.,Minerva endocrinology,2023
37531876,Semaglutide and cancer: A systematic review and meta-analysis.,Diabetes & metabolic syndrome,2023
37252522,Liraglutide-Induced Pancreatitis: A Case Report and Literature Review.,Cureus,2023
36977858,Glucagon-like peptide 1 receptor agonists and the potential risk of pancreatic carcinoma: a pharmacovigilance study using the FDA Adverse Event Reporting System and literature visualization analysis.,International journal of clinical pharmacy,2023
35266164,"Review article: role of glucagon-like peptide-1 receptor agonists in non-alcoholic steatohepatitis, obesity and diabetes-what hepatologists need to know.",Alimentary pharmacology & therapeutics,2022
33635502,Glucagon-Like Peptide 1 Receptor Agonist (GLP1RA) Exposure and Outcomes in Type 2 Diabetes: A Systematic Review of Population-Based Observational Studies.,"Diabetes therapy : research, treatment and education of diabetes and related disorders",2021
33584541,A Diabetic Patient Complicated With Pancreatic Cancer After Using Liraglutide: A Case Report.,Frontiers in endocrinology,2020
33172296,Comparison of the Effects of Liraglutide on Islet Graft Survival Between Local and Systemic Delivery.,Cell transplantation,2020
32720500,Pancreatitis and pancreatic cancer in patients with type 2 diabetes treated with glucagon-like peptide-1 receptor agonists: an updated meta-analysis of randomized controlled trials.,Minerva endocrinology,2023
32584149,Long-Term Liraglutide Administration Induces Pancreas Neogenesis in Adult T2DM Mice.,Cell transplantation,2020
31855560,Activation of GLP-1 receptor enhances the chemosensitivity of pancreatic cancer cells.,Journal of molecular endocrinology,2020
31474673,Liraglutide suppresses the metastasis of PANC-1 co-cultured with pancreatic stellate cells through modulating intracellular calcium content.,Endocrine journal,2019
31422062,"Cardiovascular, mortality, and kidney outcomes with GLP-1 receptor agonists in patients with type 2 diabetes: a systematic review and meta-analysis of cardiovascular outcome trials.",The lancet. Diabetes & endocrinology,2019
30945402,Liraglutide use and evaluation of pancreatic outcomes in a US commercially insured population.,"Diabetes, obesity & metabolism",2019
30860869,The chronic administration of two novel long-acting Xenopus glucagon-like peptide-1 analogs xGLP159 and xGLP296 potently improved systemic metabolism and glycemic control in rodent models.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2019
30607467,Cardiovascular outcome trials of glucose-lowering medications: an update.,Diabetologia,2019
30413050,Antidiabetic Drugs in NAFLD: The Accomplishment of Two Goals at Once?,"Pharmaceuticals (Basel, Switzerland)",2018
30171481,Cardiovascular Effects of Different GLP-1 Receptor Agonists in Patients with Type 2 Diabetes.,Current diabetes reports,2018
