pmid,title,journal,year,drug,disease
40923396,Ticagrelor Versus Clopidogrel in Patients With Chronic Coronary Syndrome Undergoing Percutaneous Coronary Intervention: A Systematic Review and Meta-Analysis.,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2025,Clopidogrel,Coronary Artery Disease
40922274,Myocardial infarction with nonobstructive coronary arteries associated with blood transfusion in a young woman: A case report.,Medicine,2025,Clopidogrel,Coronary Artery Disease
40910183,Indobufen Versus Aspirin Plus Clopidogrel in Patients After Coronary Stenting in Patients With Diabetes: A Post Hoc Analysis of the OPTION Trial.,Journal of diabetes,2025,Clopidogrel,Coronary Artery Disease
40902613,Clopidogrel versus aspirin for secondary prevention of coronary artery disease: a systematic review and individual patient data meta-analysis.,"Lancet (London, England)",2025,Clopidogrel,Coronary Artery Disease
40895399,Association Between ABCB1 Gene Polymorphism with Hyperglycemia and MACE in Patients Undergoing Clopidogrel Treatment After PCI.,Pharmacogenomics and personalized medicine,2025,Clopidogrel,Coronary Artery Disease
40889992,"Clopidogrel better than aspirin for preventing heart attack and stroke in patients with coronary artery disease, study finds.",BMJ (Clinical research ed.),2025,Clopidogrel,Coronary Artery Disease
40886179,Temporal modulation of antiplatelet therapy in high-risk patients undergoing complex percutaneous coronary intervention: the TAILORED-CHIP randomized clinical trial.,European heart journal,2025,Clopidogrel,Coronary Artery Disease
40846354,Impact of Anabolic-Androgenic Steroids on Coronary Artery Disease: Insights From Optical Coherence Tomography.,JACC. Case reports,2025,Clopidogrel,Coronary Artery Disease
40850607,Improved Platelet Inhibition with Ticagrelor when compared to Clopidogrel in Peripheral Artery Disease Patients.,Journal of vascular surgery,2025,Clopidogrel,Coronary Artery Disease
40817904,South Asian Representation in Cardiovascular Disease Randomized Controlled Trials: A Systematic Review.,JACC. Asia,2025,Clopidogrel,Coronary Artery Disease
40814082,Real-world analysis of characteristics and guideline adherence of antiplatelet drugs prescriptions among patients with coronary artery disease and its comorbidities: a cross-sectional study.,BMC cardiovascular disorders,2025,Clopidogrel,Coronary Artery Disease
40761056,The use of ticagrelor with clopidogrel in patients after interventional therapy for acutely coronary syndrome and effect on serum specificity indices.,Pakistan journal of pharmaceutical sciences,2025,Clopidogrel,Coronary Artery Disease
