PMID,Title,Journal,Year
40814047,"Long-term risk of de novo malignancy with tumor necrosis factor alpha (TNF) inhibitor immunosuppression: a multicenter, retrospective cohort study.","Journal of inflammation (London, England)",2025
40055388,Risk of hematologic malignancies in psoriasis and rheumatoid arthritis patients using long term TNF-alpha inhibitors: a retrospective nationwide study.,Scientific reports,2025
37879713,Adalimumab-associated Philadelphia chromosome positive acute lymphoblastic leukaemia in a patient with Crohn's disease.,BMJ case reports,2023
34662086,Biosimilars Use in Medicine for Inflammatory Diseases.,,2025
34093519,Therapeutic Potential of TNFalpha and IL1beta Blockade for CRS/ICANS in CAR-T Therapy via Ameliorating Endothelial Activation.,Frontiers in immunology,2021
33424777,In vitro Evaluation of the Safety of Adalimumab for the Eye Under HTLV-1 Infection Status: A Preliminary Study.,Frontiers in microbiology,2020
30807392,A Case of Uveitis in a Patient With Juvenile Myelomonocytic Leukemia Successfully Treated With Adalimumab.,Journal of pediatric hematology/oncology,2020
30718264,Adalimumab-induced acute myeloid leukaemia in a patient with Crohn's disease.,BMJ case reports,2019
30186142,Acute Myeloid Leukemia with Myelodysplasia-Related Changes in a Patient with Crohn's Disease Treated with Immunosuppressive Therapy.,Case reports in oncology,2018
28255644,Etanercept-induced leukemia: could increased mean corpuscular volume be a predictor of hematologic malignancy?,Rheumatology international,2017
27749226,Update on malignancies in children with juvenile idiopathic arthritis in the German BIKER Registry.,Clinical and experimental rheumatology,2016
27573126,Hidradenitis Suppurativa and the Association With Hematological Malignancies.,Journal of cutaneous medicine and surgery,2017
26822028,Novel exonic mutation inducing aberrant splicing in the IL10RA gene and resulting in infantile-onset inflammatory bowel disease: a case report.,BMC gastroenterology,2016
26676102,The Risk of Cancer in Patients With Psoriasis: A Population-Based Cohort Study in the Health Improvement Network.,JAMA dermatology,2016
26174811,Real-time PCR using the 529 bp repeat element for the diagnosis of atypical ocular toxoplasmosis.,The British journal of ophthalmology,2016
23911677,Adult T-cell leukemia/lymphoma triggered by adalimumab.,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,2013
23206848,A 75-year-old woman with thoracic spinal cord compression and chloroma (granulocytic sarcoma).,Seminars in oncology,2012
23148339,"A randomised efficacy and discontinuation study of etanercept versus adalimumab (RED SEA) for rheumatoid arthritis: a pragmatic, unblinded, non-inferiority study of first TNF inhibitor use: outcomes over 2 years.",BMJ open,2012
26182398,Adalimumab therapy following granulocyte and monocyte adsorptive apheresis in a patient with Crohn's disease accompanied by chronic myeloid leukemia.,Clinical journal of gastroenterology,2012
20532787,[Malignancy and tumor necrosis factor inhibitors in juvenile idiopathic arthritis].,Zeitschrift fur Rheumatologie,2010
