PMID,Title,Journal,Year
40709824,"Vaccination in paediatric, adolescent, and transitional-age rheumatic diseases: A systematic review.",Modern rheumatology,2025
40415482,"The real-world, long-term risk of infections associated with dupilumab in atopic dermatitis: A global cohort study.",Journal of the European Academy of Dermatology and Venereology : JEADV,2025
40352703,Juvenile Dermatomyositis and Hepatitis B Viral Infection.,European journal of case reports in internal medicine,2025
39470514,Polymyalgia rheumatica following COVID-19 vaccination: Case series of 3 patients and literature review on polymyalgia rheumatica induced by various vaccines.,Medicine,2024
39429971,Infections in psoriatic arthritis: association with treatment.,Therapeutic advances in musculoskeletal disease,2024
39140906,AGA Clinical Practice Update on Pregnancy-Related Gastrointestinal and Liver Disease: Expert Review.,Gastroenterology,2024
39072328,Overlap of membranous nephropathy and IgA nephropathy in a patient with Kimura's disease: a case report and literature review.,Frontiers in immunology,2024
38709397,Management of Psoriasis Patients with Serious Infectious Diseases.,Advances in therapy,2024
38140217,COVID-19 Vaccination and Immunosuppressive Therapy in Immune-Mediated Inflammatory Diseases.,Vaccines,2023
38006373,PAPA Syndrome: Challenges in Achieving Long-Term Remission.,Acta dermatovenerologica Croatica : ADC,2023
37700812,"The Treatment of Diffuse Large B-Cell Lymphoma (Triple Expression) Involving the Breast, Spleen, and Bone in a Male Patient with Viral Hepatitis B: A Rare Case Report.",Cancer management and research,2023
37692367,Primary Hepatic Other Iatrogenic Immunodeficiency-Associated Lymphoproliferative Disorders After Methotrexate Therapy.,Journal of medical cases,2023
37612257,Oncogenic beta-catenin-driven liver cancer is susceptible to methotrexate-mediated disruption of nucleotide synthesis.,Chinese medical journal,2024
37305368,Liver steatosis in patients with rheumatoid arthritis treated with methotrexate is associated with body mass index.,World journal of hepatology,2023
36875090,Case report: Unusual development of hepatocellular carcinoma during immunosuppressive treatments against rheumatoid arthritis overlapping Sjogren's syndrome; cirrhotic steatohepatitis with liver inflammation and fibrosis lurks in autoimmune disorders.,Frontiers in immunology,2023
36695072,Expert consensus on the systemic treatment of atopic dermatitis in special populations.,Journal of the European Academy of Dermatology and Venereology : JEADV,2023
36644138,BTK inhibitor combined with anti-PD-1 monoclonal antibody for the treatment of CD20-negative primary central nervous system lymphoma: A case report.,Oncology letters,2023
35846522,Clinical and histopathological aspects of lichenoid dermatitis in patients of retroviral diseases.,Indian journal of sexually transmitted diseases and AIDS,2022
35228900,lncNBAT1/APOBEC3A is a mediator of HBX-induced chemoresistance in diffuse large B cell lymphoma cells.,Molecular therapy. Nucleic acids,2022
35069993,Liver-side of inflammatory bowel diseases: Hepatobiliary and drug-induced disorders.,World journal of hepatology,2021
