pmid,title,journal,year,drug,disease
40264329,Human gammadelta T Cell Function Is Impaired Upon Mevalonate Pathway Inhibition.,Immunology,2025,Statins,Hepatitis A
40137827,Do Statins Affect Viral Infections Encountered by International Travelers?,Tropical medicine and infectious disease,2025,Statins,Hepatitis A
39913410,Drug-induced autoimmune-like hepatitis: A disproportionality analysis based on the FAERS database.,PloS one,2025,Statins,Hepatitis A
38021877,Atorvastatin-Induced Autoimmune Hepatitis: A Case Report.,Cureus,2023,Statins,Hepatitis A
37047470,Effects of Mineralocorticoid Receptor Blockade and Statins on Kidney Injury Marker 1 (KIM-1) in Female Rats Receiving L-NAME and Angiotensin II.,International journal of molecular sciences,2023,Statins,Hepatitis A
36190380,Rosuvastatin Intervention Decreased the Frequencies of the TIM-3+ Population of NK Cells and NKT Cells among Patients with Chronic Hepatitis B.,Iranian journal of immunology : IJI,2022,Statins,Hepatitis A
36095962,Single-intraosseous simvastatin injection suppresses cancers via activating CD8(+) T cells.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2022,Statins,Hepatitis A
35979160,Drug-induced autoimmune hepatitis: A minireview.,World journal of gastroenterology,2022,Statins,Hepatitis A
35596597,Setting up criteria for drug-induced autoimmune-like hepatitis through a systematic analysis of published reports.,Hepatology communications,2022,Statins,Hepatitis A
34296976,"Statin therapy in chronic viral hepatitis: a systematic review and meta-analysis of nine studies with 195,602 participants.",Annals of medicine,2021,Statins,Hepatitis A
32313740,Autoimmune-like Drug-induced Liver Injury Caused by Atorvastatin and Demonstration of the Safety Profile of Pravastatin: A Case Report and Literature Review.,Cureus,2020,Statins,Hepatitis A
32020028,A randomised controlled trial of rosuvastatin for the prevention of aminoglycoside-induced kidney toxicity in children with cystic fibrosis.,Scientific reports,2020,Statins,Hepatitis A
31548898,Retrospective analysis of older travellers attending a specialist travel health clinic.,"Tropical diseases, travel medicine and vaccines",2019,Statins,Hepatitis A
30808332,Severe rhabdomyolysis-induced acute kidney injury following concomitant use of Genvoya(R) (EVG/COBI/FTC/TAF) and simvastatin; a case report.,BMC nephrology,2019,Statins,Hepatitis A
29288118,Statins reduce the expressions of Tim-3 on NK cells and NKT cells in atherosclerosis.,European journal of pharmacology,2018,Statins,Hepatitis A
29208769,"Association between the TIMD4-HAVCR1 variants and serum lipid levels, coronary heart disease and ischemic stroke risk and atorvastatin lipid-lowering efficacy.",Bioscience reports,2018,Statins,Hepatitis A
28940673,Statins reduce the risk of liver decompensation and death in chronic viral hepatitis: a propensity score weighted landmark analysis.,Alimentary pharmacology & therapeutics,2017,Statins,Hepatitis A
24725831,Association between preoperative statin use and acute kidney injury biomarkers in cardiac surgical procedures.,The Annals of thoracic surgery,2014,Statins,Hepatitis A
29925222,"[Thrombocytopenia purpura, myositis and cytolitic hepatitis: a rare association linked with atorvastatin].",Le Mali medical,2013,Statins,Hepatitis A
17548534,Atorvastatin treatment and vaccination efficacy.,Journal of clinical pharmacology,2007,Statins,Hepatitis A
11143546,[Toxic liver damage caused by HMG-CoA reductase inhibitor].,"Medizinische Klinik (Munich, Germany : 1983)",2000,Statins,Hepatitis A
