PMID,Title,Journal,Year
38031296,Effect of Glucosamine on Intraocular Pressure and Risk of Developing Glaucoma.,Journal of glaucoma,2024
36452604,Comparison of the Effects of Azelastine and Fluticasone Nasal Sprays in the Treatment of Allergic Rhinitis.,Indian journal of otolaryngology and head and neck surgery : official publication of the Association of Otolaryngologists of India,2022
34762840,Pharmacogenetic studies of long-acting beta agonist and inhaled corticosteroid responsiveness in randomised controlled trials of individuals of African descent with asthma.,The Lancet. Child & adolescent health,2021
30585941,The Relationship Between Long-term Use of Intranasal Corticosteroid and Intraocular Pressure.,Journal of glaucoma,2019
28161921,Prevalence of Steroid-Induced Cataract and Glaucoma in Chronic Obstructive Pulmonary Disease Patients Attending a Tertiary Care Center in India.,"Asia-Pacific journal of ophthalmology (Philadelphia, Pa.)",2017
27096722,A Randomized Controlled Trial to Determine the Effect of Inhaled Corticosteroid on Intraocular Pressure in Open-Angle Glaucoma and Ocular Hypertension: The ICOUGH Study.,Journal of glaucoma,2017
22837626,Effects of inhaled fluticasone on intraocular pressure and central corneal thickness in asthmatic children without a family history of glaucoma.,Middle East African journal of ophthalmology,2012
22003292,Long-term use of fluticasone propionate/salmeterol fixed-dose combination and incidence of cataracts and glaucoma among chronic obstructive pulmonary disease patients in the UK General Practice Research Database.,International journal of chronic obstructive pulmonary disease,2011
21335020,Evaluation impact of long-term usage of inhaled fluticasone propionate on ocular functions in children with asthma.,Steroids,2011
17602347,Aseptic femoral head necrosis in a patient receiving long term courses of inhaled and intranasal corticosteroids.,Tuberkuloz ve toraks,2007
16113431,Safety of inhaled corticosteroids.,Proceedings of the American Thoracic Society,2004
15133541,Metformin-associated respiratory alkalosis.,American journal of therapeutics,2004
11817968,New and established topical corticosteroids in dermatology: clinical pharmacology and therapeutic use.,American journal of clinical dermatology,2002
11511836,The penetration of 0.005% fluticasone propionate ointment in eyelid skin.,Journal of the American Academy of Dermatology,2001
10359887,Fluticasone propionate powder and lack of clinically significant effects on hypothalamic-pituitary-adrenal axis and bone mineral density over 2 years in adults with mild asthma.,The Journal of allergy and clinical immunology,1999
10326936,Systemic adverse effects of inhaled corticosteroid therapy: A systematic review and meta-analysis.,Archives of internal medicine,1999
9798723,Establishing a therapeutic index for the inhaled corticosteroids: part II. Comparisons of systemic activity and safety among different inhaled corticosteroids.,The Journal of allergy and clinical immunology,1998
8735854,Fluticasone propionate: topical or systemic effects?,Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology,1996
