PMID,Title,Journal,Year
40697092,Severe symptomatic hypocalcemia and prolonged heart failure after treatment of osteoporosis with denosumab in a peritoneal dialysis patient: A case report.,Peritoneal dialysis international : journal of the International Society for Peritoneal Dialysis,2025
40100350,Perioperative teriparatide for preventing proximal junctional kyphosis and failure in patients with osteoporosis after adult thoracolumbar spinal deformity surgery: a prospective randomized controlled trial.,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,2025
39382008,Diabetic Charcot neuroarthropathy: A threat to both limb and life.,"Diabetes, obesity & metabolism",2025
37881187,Antiosteoporosis medications and cardiovascular disease: a population-based nationwide nested case-control study.,Frontiers in pharmacology,2023
37634954,Drug-related hypophosphatemia: Descriptive study and case/non-case analysis of the French national pharmacovigilance database.,Therapie,2024
37259371,Denosumab Is Superior to Raloxifene in Lowering Risks of Mortality and Ischemic Stroke in Osteoporotic Women.,"Pharmaceuticals (Basel, Switzerland)",2023
36187135,Case report: Denosumab-associated acute heart failure in patients with cardiorenal insufficiency.,Frontiers in endocrinology,2022
36127249,Bone health and cardiac transplantation.,Best practice & research. Clinical rheumatology,2022
32780899,Cardiovascular Safety of Denosumab Across Multiple Indications: A Systematic Review and Meta-Analysis of Randomized Trials.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2021
31678488,Denosumab or romosozumab therapy and risk of cardiovascular events in patients with primary osteoporosis: Systematic review and meta- analysis.,Bone,2020
30147414,Toothache as the initial symptom of plasma cell myeloma.,European journal of dentistry,2018
29970533,Phase II Clinical Trial of First-line Eribulin Plus Trastuzumab for Advanced or Recurrent HER2-positive Breast Cancer.,Anticancer research,2018
28509133,Denosumab for treatment of immobilization-related hypercalcemia in a patient with end-stage renal disease.,CEN case reports,2017
27736041,Comparative Safety and Effectiveness of Denosumab Versus Zoledronic Acid in Patients With Osteoporosis: A Cohort Study.,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2017
