PMID,Title,Journal,Year
37306118,Incidence of cardiometabolic outcomes among people living with HIV-1 initiated on integrase strand transfer inhibitor versus non-integrase strand transfer inhibitor antiretroviral therapies: a retrospective analysis of insurance claims in the United States.,Journal of the International AIDS Society,2023
34488812,Acute myocardial infarction associated with abacavir and tenofovir based antiretroviral drug combinations in the United States.,AIDS research and therapy,2021
32780095,Clinical Effectiveness of Integrase Strand Transfer Inhibitor-Based Antiretroviral Regimens Among Adults With Human Immunodeficiency Virus: A Collaboration of Cohort Studies in the United States and Canada.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2021
30839048,The cardiovascular effects of Aspalathus linearis supplementation in male Wistar rats receiving fixed-dose combination first-line antiretroviral therapy.,Cardiovascular journal of Africa,2019
30281618,"Prevalence, incidence, predictors, treatment, and control of hypertension among HIV-positive adults on antiretroviral treatment in public sector treatment programs in South Africa.",PloS one,2018
27186585,Risk of Cardiovascular Events Among Patients Initiating Efavirenz-Containing Versus Efavirenz-Free Antiretroviral Regimens.,Open forum infectious diseases,2016
26531764,Changes in Serum Markers of Inflammation and Endothelial Activation in HIV-Infected Antiretroviral Naive Patients Starting A Treatment with Abacavir-Lamivudine or Tenofovir-Emtricitabine Plus Efavirenz.,Current HIV research,2016
25908684,Risk of cardiovascular events associated with current exposure to HIV antiretroviral therapies in a US veteran population.,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2015
23740608,Abacavir-based triple nucleoside regimens for maintenance therapy in patients with HIV.,The Cochrane database of systematic reviews,2013
21499115,"Association between HIV infection, antiretroviral therapy, and risk of acute myocardial infarction: a cohort and nested case-control study using Quebec's public health insurance database.",Journal of acquired immune deficiency syndromes (1999),2011
20039804,Risk of myocardial infarction in patients with HIV infection exposed to specific individual antiretroviral drugs from the 3 major drug classes: the data collection on adverse events of anti-HIV drugs (D:A:D) study.,The Journal of infectious diseases,2010
16268821,Impact of antiretroviral choice on hypercholesterolaemia events: the role of the nucleoside reverse transcriptase inhibitor backbone.,HIV medicine,2005
15011604,[CROI highlights of D:A:D Study (Data Collection on Adverse Events of Anti-HIV Drugs Study) and 2NN Study. Stepping into the grease pot].,MMW Fortschritte der Medizin,2003
12736856,"[HIV-infection, HAART (highly-active antiretroviral therapy) and hyperlipidemia].",Deutsche medizinische Wochenschrift (1946),2003
