PMID,Title,Journal,Year
40898408,Real-world observations of GLP-1 receptor agonists and SGLT-2 inhibitors as potential treatments for Alzheimer's disease.,Alzheimer's & dementia : the journal of the Alzheimer's Association,2025
40486606,"""Is sotagliflozin a 'wonder drug'? A review of its impact on cardiovascular, diabetic, renal, neuroprotective, and hepatic outcomes"".",Annals of medicine and surgery (2012),2025
40189519,The pharmacodynamics-based prophylactic benefits of GLP-1 receptor agonists and SGLT2 inhibitors on neurodegenerative diseases: evidence from a network meta-analysis.,BMC medicine,2025
40146049,Association between dapagliflozin and risk of dementia and Parkinson's disease: a subgroup analysis of a meta-analysis of randomized controlled trials.,Minerva medica,2025
39987514,Effects of Sodium-Glucose Cotransporter 2 Inhibitors on Nervous System Disorders: A Systematic Review and Meta-Analysis.,The Annals of pharmacotherapy,2025
39497618,"Concentration-QT modeling demonstrates that the selective mineralocorticoid receptor modulator, balcinrenone (AZD9977), does not prolong QT interval.",CPT: pharmacometrics & systems pharmacology,2025
37897064,Dapagliflozin pharmacokinetics is similar between patients with heart failure with reduced ejection fraction and patients with type 2 diabetes mellitus.,British journal of clinical pharmacology,2024
36912425,A mechanistic modeling platform of SGLT2 inhibition: Implications for type 1 diabetes.,CPT: pharmacometrics & systems pharmacology,2023
35403243,Dapagliflozin Pharmacokinetics Is Similar in Adults With Type 1 and Type 2 Diabetes Mellitus.,Journal of clinical pharmacology,2022
33543924,Targeting ROS-Dependent AKT/GSK-3beta/NF-kappaB and DJ-1/Nrf2 Pathways by Dapagliflozin Attenuates Neuronal Injury and Motor Dysfunction in Rotenone-Induced Parkinson's Disease Rat Model.,ACS chemical neuroscience,2021
33439535,Model-Informed Pediatric Dose Selection for Dapagliflozin by Incorporating Developmental Changes.,CPT: pharmacometrics & systems pharmacology,2021
33368935,A model-based approach to investigating the relationship between glucose-insulin dynamics and dapagliflozin treatment effect in patients with type 2 diabetes.,"Diabetes, obesity & metabolism",2021
33075806,Dapagliflozin Added to Verinurad Plus Febuxostat Further Reduces Serum Uric Acid in Hyperuricemia: The QUARTZ Study.,The Journal of clinical endocrinology and metabolism,2021
31077437,Comparison of pharmacokinetics and the exposure-response relationship of dapagliflozin between adolescent/young adult and adult patients with type 1 diabetes mellitus.,British journal of clinical pharmacology,2019
30756462,Model-based characterization of the relationship between dapagliflozin systemic exposure and HbA1c response in patients with type 1 diabetes mellitus.,"Diabetes, obesity & metabolism",2019
30456904,Urinary glucose excretion after dapagliflozin treatment: An exposure-response modelling comparison between Japanese and non-Japanese patients diagnosed with type 1 diabetes mellitus.,"Diabetes, obesity & metabolism",2019
27299483,Comparison of the exposure-response relationship of dapagliflozin in adult and paediatric patients with type 2 diabetes mellitus.,"Diabetes, obesity & metabolism",2016
20878582,American Chemical Society - 240th national meeting - chemistry for preventing and combating disease: part 1.,IDrugs : the investigational drugs journal,2010
