PMID,Title,Journal,Year
40332423,Diastolic Dysfunction with Vascular Deficits in HIV-1-Infected Female Humanized Mice Treated with Antiretroviral Drugs.,International journal of molecular sciences,2025
40207047,Cardiovascular Hazards of Abacavir- Versus Tenofovir-Containing Antiretroviral Therapies: Insights From an Analysis of the REPRIEVE Trial Cohort.,Open forum infectious diseases,2025
37981763,Cardiovascular risk in chronic hepatitis B patients treated with tenofovir disoproxil fumarate or tenofovir alafenamide.,Clinical and molecular hepatology,2024
37349200,Lipid profile changes associated with antiretroviral therapies in a real-world cohort.,Farmacia hospitalaria : organo oficial de expresion cientifica de la Sociedad Espanola de Farmacia Hospitalaria,2023
34488812,Acute myocardial infarction associated with abacavir and tenofovir based antiretroviral drug combinations in the United States.,AIDS research and therapy,2021
33629924,Severe hyperkalaemia due to a potential drug-drug interaction between eplerenone and antiretrovirals in a HIV-positive patient after a myocardial infarction.,International journal of STD & AIDS,2021
32998637,HIV Antivirals Affect Endothelial Activation and Endothelial-Platelet Crosstalk.,Circulation research,2020
30839048,The cardiovascular effects of Aspalathus linearis supplementation in male Wistar rats receiving fixed-dose combination first-line antiretroviral therapy.,Cardiovascular journal of Africa,2019
30681136,Pharmacological impact of antiretroviral therapy on platelet function to investigate human immunodeficiency virus-associated cardiovascular risk.,British journal of pharmacology,2019
30281618,"Prevalence, incidence, predictors, treatment, and control of hypertension among HIV-positive adults on antiretroviral treatment in public sector treatment programs in South Africa.",PloS one,2018
29475804,"Tenofovir alafenamide plus emtricitabine versus abacavir plus lamivudine for treatment of virologically suppressed HIV-1-infected adults: a randomised, double-blind, active-controlled, non-inferiority phase 3 trial.",The lancet. HIV,2018
29438200,"Switching from abacavir to tenofovir disoproxil fumarate is associated with rises in soluble glycoprotein VI, suggesting changes in platelet-collagen interactions.","AIDS (London, England)",2018
27438325,Effects of Antiretroviral Therapy on Immune Function and Arterial Inflammation in Treatment-Naive Patients With Human Immunodeficiency Virus Infection.,JAMA cardiology,2016
30730651,"Zidovudine, tenofovir or abacavir? Different adverse effect profiles.",Prescrire international,2016
27260856,Abacavir and cardiovascular disease: A critical look at the data.,Antiviral research,2016
26684554,Antiretroviral Treatment Efficacy and Safety in Older HIV-Infected Adults.,Pharmacotherapy,2015
26531764,Changes in Serum Markers of Inflammation and Endothelial Activation in HIV-Infected Antiretroviral Naive Patients Starting A Treatment with Abacavir-Lamivudine or Tenofovir-Emtricitabine Plus Efavirenz.,Current HIV research,2016
24713880,Effects of combination antiretroviral therapies on the risk of myocardial infarction among HIV patients.,"Epidemiology (Cambridge, Mass.)",2014
23887923,"Impact of the Data Collection on Adverse Events of Anti-HIV Drugs cohort study on abacavir prescription among treatment-naive, HIV-infected patients in Canada.",Journal of the International Association of Providers of AIDS Care,2014
26069796,Clinical outcomes of a combined HIV and renal clinic.,Clinical kidney journal,2012
