PMID,Title,Journal,Year
40730431,Update to acne vulgaris treatment for Canadian practice.,Canadian family physician Medecin de famille canadien,2025
40385297,Lymphogranuloma venereum proctosigmoiditis misdiagnosed as inflammatory bowel disease: A case report.,World journal of clinical cases,2025
39976007,The use of oral antibiotic cocktail in medically refractory paediatric acute severe colitis: a case series.,European journal of gastroenterology & hepatology,2025
39488087,N-glycosylation negatively regulates the expression of tumor necrosis factor (TNF) in mouse macrophage.,Biochemical and biophysical research communications,2024
39280769,Case Report: Acute large bowel obstruction with actinomycosis of the sigmoid colon mimicking neoplasm.,F1000Research,2024
38514367,Brucellosis in a patient with Crohn's disease treated with infliximab: A case report.,Arab journal of gastroenterology : the official publication of the Pan-Arab Association of Gastroenterology,2025
38345141,Chlamydial Proctitis Mimicking Inflammatory Bowel Disease in a Young Active Duty Sailor With Undiagnosed Human Immunodeficiency Virus Infection: A Case Report.,Military medicine,2025
38264057,Lactobacillus plantarum MH-301 as an effective adjuvant to isotretinoin in the treatment of acne vulgaris: a randomized and open-label trail.,Frontiers in medicine,2023
37032590,Risk Factors for Chalazion Diagnosis and Subsequent Surgical Excision.,Ophthalmic epidemiology,2024
36697111,CMV proctitis: a rare disease presentation in a young and immunocompetent man.,BMJ case reports,2023
36682724,"A propensity score matched cohort study identifying an association of acne, but not oral antibiotic or isotretinoin use, with risk of incident inflammatory bowel disease.",Journal of the American Academy of Dermatology,2023
34863330,"Lyophilised oral faecal microbiota transplantation for ulcerative colitis (LOTUS): a randomised, double-blind, placebo-controlled trial.",The lancet. Gastroenterology & hepatology,2022
34835992,A Novel UC Exclusion Diet and Antibiotics for Treatment of Mild to Moderate Pediatric Ulcerative Colitis: A Prospective Open-Label Pilot Study.,Nutrients,2021
34437024,Young Woman with Leg Lesions.,Clinical practice and cases in emergency medicine,2021
34148466,Antibiotics in pediatric inflammatory bowel diseases: a systematic review.,Expert review of gastroenterology & hepatology,2021
34078290,A case of infective colitis due to Yersinia enterocolitica complicated by microliver abscesses mimicking multiple liver occult metastases: a case report.,BMC infectious diseases,2021
35979244,Lymphogranuloma Venereum-Associated Proctitis Mimicking a Malignant Rectal Neoplasia: Searching for Diagnosis.,GE Portuguese journal of gastroenterology,2022
33643538,Perianal fistulodesis - A pilot study of a novel minimally invasive surgical and medical approach for closure of perianal fistulae.,World journal of gastrointestinal surgery,2021
33490652,Notch and TNF-alpha signaling promote cytoplasmic accumulation of OLFM4 in intestinal epithelium cells and exhibit a cell protective role in the inflamed mucosa of IBD patients.,Biochemistry and biophysics reports,2021
33431534,HSV-associated proctitis presenting without perianal lesions: why testing and empirical treatment may be important.,BMJ case reports,2021
