PMID,Title,Journal,Year
40583903,"In vitro evaluation of antimicrobial, antitumor, and anti-SARS-cov-2 properties of cellulase enzyme produced by Aspergillus niger.",Biochemistry and biophysics reports,2025
38786063,In Vitro Investigation of Therapy-Induced Senescence and Senescence Escape in Breast Cancer Cells Using Novel Flow Cytometry-Based Methods.,Cells,2024
37971309,Macrolide and Ketolide Antibiotics Inhibit the Cytotoxic Effect of Trastuzumab Emtansine in HER2-Positive Breast Cancer Cells: Implication of a Potential Drug-ADC Interaction in Cancer Chemotherapy.,Molecular pharmaceutics,2023
37511298,Unravelling the Therapeutic Potential of Antibiotics in Hypoxia in a Breast Cancer MCF-7 Cell Line Model.,International journal of molecular sciences,2023
37276642,Azithromycin induces read-through of the nonsense Apc allele and prevents intestinal tumorigenesis in C3B6F1 Apc(Min/+) mice.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2023
37021084,Macrolide antibiotics activate the integrated stress response and promote tumor proliferation.,Cell stress,2023
35593354,Impacts of COVID-19 in Breast Cancer: From Molecular Mechanism to the Treatment Approach.,Current pharmaceutical biotechnology,2023
35317491,Cardiac involvement in cancer patients under chemotherapy and diagnosed with COVID-19: case report and literature review.,The Pan African medical journal,2022
33958335,Clinical course and outcome of patients with COVID-19 in Mumbai City: an observational study.,BMJ open,2021
33414432,"Lysosomotropic agents including azithromycin, chloroquine and hydroxychloroquine activate the integrated stress response.",Cell death & disease,2021
32704543,Increased lysosomal biomass is responsible for the resistance of triple-negative breast cancers to CDK4/6 inhibition.,Science advances,2020
32646502,Outpatient treatment of COVID-19 with steroids in the phase of mild pneumonia without the need for admission as an opportunity to modify the course of the disease: A structured summary of a randomised controlled trial.,Trials,2020
32473681,Clinical impact of COVID-19 on patients with cancer (CCC19): a cohort study.,"Lancet (London, England)",2020
31382608,Mitochondrial Toxicity of Azithromycin Results in Aerobic Glycolysis and DNA Damage of Human Mammary Epithelia and Fibroblasts.,"Antibiotics (Basel, Switzerland)",2019
31080743,Role of nanostructures in improvising oral medicine.,Toxicology reports,2019
31002656,"Doxycycline, Azithromycin and Vitamin C (DAV): A potent combination therapy for targeting mitochondria and eradicating cancer stem cells (CSCs).",Aging,2019
29982218,"Early Life Interventions for Childhood Growth and Development in Tanzania (ELICIT): a protocol for a randomised factorial, double-blind, placebo-controlled trial of azithromycin, nitazoxanide and nicotinamide.",BMJ open,2018
29768565,Cat scratch disease presenting as axillary lymphadenopathy and a palpable benign mammary nodule mimicking a carcinoma.,Revista da Sociedade Brasileira de Medicina Tropical,2018
29205633,A combined connectivity mapping and pharmacoepidemiology approach to identify existing medications with breast cancer causing or preventing properties.,Pharmacoepidemiology and drug safety,2018
27977675,Macrolide Antibiotics Exhibit Cytotoxic Effect under Amino Acid-Depleted Culture Condition by Blocking Autophagy Flux in Head and Neck Squamous Cell Carcinoma Cell Lines.,PloS one,2016
